text_string,occurs_100k
basle,0.02331
southwold,0.02331
punjab,0.02329
lewes,0.02328
carna,0.02328
valence,0.02328
littlehampton,0.02325
rue jacob,0.02325
kanchi,0.02323
torquay,0.02323
fleet street,0.02322
gaida,0.02321
astrakhan,0.0232
sloane square,0.0232
ashlands,0.02317
ravenswood,0.02315
atlan,0.02313
stackpole,0.02313
luba,0.0231
dublin castle,0.02308
shenley,0.02305
lincolnshire,0.02304
parnassos,0.02303
jersey,0.023
phoenicia,0.023
brewer street,0.02299
slopes,0.02298
americas,0.02298
south yorkshire,0.02298
maputo,0.02294
putney hill,0.02281
west cowes,0.02277
east cowes,0.02277
emessa,0.02274
hartford,0.02274
saint claude,0.0227
westminster bridge road,0.0227
derry,0.02267
ethel,0.02264
grosvenor street,0.02261
bois de boulogne,0.02258
mauritius,0.02256
gallienus,0.02256
moravia,0.02254
somersetshire,0.02252
mansion house,0.02252
voronezh,0.02251
flint,0.02251
white sea,0.0225
bulgaria,0.02248
west end of london,0.02248
guadalupe,0.02245
avith,0.02238
bangalore,0.02237
queen s hall,0.02232
shakspeare,0.0223
walhalla,0.02227
assyria,0.02222
londinium,0.02219
luynes,0.02217
rosedale,0.02216
kripa,0.02216
children s garden,0.02211
marylebone road,0.02208
himalaya,0.02207
river,0.022
volterra,0.02199
glamis,0.02195
hargrave,0.02194
ave maria,0.02193
gothenburg,0.02189
tanagra,0.02186
salt lake city,0.02183
san miguel,0.02183
wells road,0.02179
trafalgar s bay,0.02175
limassol,0.02173
cascine,0.02171
shropshire,0.02171
white russia,0.02171
albert hall,0.02168
bella,0.02167
babcock drive madison,0.02162
wimbledon,0.02158
duke town,0.02156
upper egypt,0.02155
lille,0.02152
western australia,0.02152
cincinnati,0.02149
charlotte street,0.02147
sidon,0.02147
vavasour,0.02146
megacles,0.02145
white king,0.02145
saraswati,0.02145
garonne,0.02145
milsons point,0.02144
eternal city,0.02144
maidstone,0.02142
oakwood,0.02142
tigris,0.02138
london library,0.02137
viterbo,0.02135
peterborough,0.02134
wimpole street,0.02131
brisbane,0.0213
piraeus,0.02128
nubia,0.02125
margot,0.02122
marseille,0.02119
holloway prison,0.02118
poitiers,0.02117
kodaikanal,0.02117
sonya,0.02114
massillon,0.02113
