text_string,occurs_100k
centre point,0.0012
hornsey road,0.00118
cannon street station,0.00118
tate modern,0.00117
lower sloane street,0.00117
abchurch lane,0.00116
monplaisir,0.00116
kilburn park,0.00116
royal albert hall,0.00116
mornington crescent,0.00115
whitleys,0.00114
ardevora,0.00114
covcnt garden,0.00114
snaresbrook,0.00114
merton park,0.00113
whitechapel high street,0.00112
nile delta,0.00112
great tower street,0.00112
marylebone lane,0.00111
petty wales,0.00111
supreme being,0.0011
gloucester gate,0.00109
beak street,0.00109
little russell street,0.00109
guanabara,0.00109
stratford bow,0.00109
dulwich gallery,0.00108
cam den town,0.00108
st martin s le grand,0.00108
ealing broadway,0.00108
high holborn,0.00107
middle temple hall,0.00107
inner temple lane,0.00107
bentinck street,0.00107
pennyfields,0.00107
london museum,0.00106
fournier street,0.00106
worship street,0.00105
elizabethan london,0.00105
lollard,0.00105
lord hood,0.00105
de vere gardens,0.00104
burlington arcade,0.00104
highbury corner,0.00104
victoria dock road,0.00104
soho square london,0.00104
coptic street,0.00103
stratford east,0.00102
convent garden,0.00102
london dock,0.00102
shadwell basin,0.00101
margaret street,0.001
wilton crescent,0.001
clanricarde gardens,0.001
cranbourn alley,0.001
belsize square,0.001
victoria dock,0.001
trafal gar square,0.00099
camberwell new road,0.00099
fenchurch street station,0.00099
south eaton place,0.00099
highgate archway,0.00099
st george s in the east,0.00099
mottingham,0.00099
beany,0.00098
craven hill,0.00098
air street,0.00098
victoria palace,0.00098
wanstead flats,0.00098
jacob s island,0.00098
bechstein hall,0.00097
westminster palace,0.00097
leadenhall market,0.00097
clerken,0.00097
quex road,0.00097
great smith street,0.00096
earlsfield,0.00096
new cavendish street,0.00096
finsbury pavement,0.00096
hammersmith hospital,0.00096
talfourd,0.00096
dalston junction,0.00096
london docks,0.00096
kensington museum,0.00095
hatchards,0.00095
tabard street,0.00095
saint james s square,0.00095
finsbury fields,0.00095
eoehampton,0.00095
wenlock,0.00095
hereford square,0.00094
chiswick high road,0.00094
west bourne grove,0.00094
woolwich,0.00094
clapham high street,0.00093
gipsy hill,0.00093
halkin street,0.00093
great windmill street,0.00093
rotherhith,0.00092
great james street,0.00092
parsons green,0.00091
friern barnet,0.00091
holborn bars,0.00091
birkbeck,0.00091
balls pond road,0.0009
royal hospital road,0.0009
west ken,0.0009
garrick theatre,0.0009
stratford le bow,0.0009
port man square,0.0009
churchfield road,0.0009
london coliseum,0.00089
holloway jail,0.00089
columbia road,0.00089
waltheof,0.00089
marchmont street,0.00089
west norwood,0.00088
kensington gravel pits,0.00088
vauxhall road,0.00088
maclise,0.00088
southwell gardens,0.00088
aldermanbury,0.00087
charing cross hospital,0.00087
bishopgate,0.00087
st martin s street,0.00087
old brompton,0.00086
westbourne green,0.00086
hackney road,0.00086
redcliffe square,0.00086
bulstrode,0.00086
victoria coach station,0.00086
marechale,0.00085
courtfield gardens,0.00085
camden passage,0.00085
port land place,0.00085
tenos,0.00084
dornton,0.00084
thurloe square,0.00084
ireland yard,0.00084
london hilton,0.00084
tollington park,0.00083
pentonwille,0.00083
tachbrook street,0.00083
cranbourn street,0.00083
zoological garden,0.00083
west brompton,0.00083
tokenhouse yard,0.00083
southwark cathedral,0.00082
angel court,0.00082
st swithin s lane,0.00082
south melton street,0.00082
somerstown,0.00082
bow creek,0.00082
bank of england,0.00082
spital fields,0.00081
inverness terrace,0.00081
cadogan hotel,0.00081
stamford st ,0.00081
hayward gallery,0.00081
audley square,0.0008
east putney,0.0008
camden hill,0.0008
sloane square station,0.0008
cressingham,0.0008
battersea park road,0.0008
old baily,0.0008
archway road,0.0008
bloody tower,0.0008
crosby hall,0.0008
thorney island,0.00079
newington butts,0.00079
tottenham street,0.00079
norwood cemetery,0.00079
st sepulchre s,0.00079
east acton,0.00078
f r g s ,0.00078
pitfield street,0.00078
thurloe,0.00077
somerset house,0.00077
brunswick park road,0.00077
lon don bridge,0.00077
southampton st ,0.00077
west india dock,0.00077
wandsworth common,0.00077
newington causeway,0.00076
winckworth,0.00076
east barnet,0.00076
little dean s yard,0.00076
bell yard,0.00076
new north road,0.00075
almeida theatre,0.00075
old palace yard,0.00075
greville place,0.00074
upper thames street,0.00074
charterhouse square,0.00074
markham square,0.00074
golden hind,0.00074
london manchester,0.00074
londok,0.00074
lord brook,0.00073
talgarth road,0.00073
belsize avenue,0.00073
hartley street,0.00073
lowndes street,0.00072
roland gardens,0.00072
east cheap,0.00072
shoreditch high street,0.00072
east sheen,0.00071
british library,0.00071
prince albert road,0.00071
outer temple,0.00071
west london hospital,0.00071
nevern square,0.0007
tavistock place,0.0007
westminster cathedral,0.0007
leinster square,0.0007
walham,0.0007
south africa house,0.0007
cutty sark,0.0007
westbourne park road,0.0007
norbury park,0.0007
albert bridge road,0.0007
addison gardens,0.0007
cadogan gardens,0.00069
broadwick,0.00069
battersea fields,0.00069
upper woburn place,0.00069
leicester galleries,0.00069
australia house,0.00069
brick court,0.00069
weymouth street,0.00069
shaftesbury theatre,0.00069
st john s wood road,0.00068
cannon street hotel,0.00068
leicester street,0.00068
kegent s park,0.00067
dockhead,0.00067
seacoal lane,0.00067
islington green,0.00067
whitechapel art gallery,0.00067
devonshire square,0.00066
duncannon street,0.00066
savage gardens,0.00066
london palladium,0.00066
south lambeth,0.00066
cheyne gardens,0.00066
nelson column,0.00066
tra falgar square,0.00066
inner london,0.00065
rosary gardens,0.00065
parlia ment square,0.00064
maze hill,0.00064
russel square,0.00064
parson s green,0.00064
batter sea park,0.00064
tottenham road,0.00064
nunhead,0.00064
euston tower,0.00064
clarkenwell,0.00064
west kilburn,0.00064
kennington common,0.00064
soltikof,0.00064
wandsworth bridge,0.00064
pembridge gardens,0.00064
bedford square london,0.00063
exeter street,0.00063
hatton gardens,0.00063
greenwich hill,0.00063
arlingford,0.00063
saville row,0.00063
st martin in the fields,0.00063
wastdale,0.00062
commercial road east,0.00062
royal college street,0.00062
st martin le grand,0.00062
holborn town hall,0.00061
spital square,0.00061
white cross street,0.00061
all england,0.00061
ebury bridge,0.0006
bel grave square,0.0006
biisching,0.0006
parliament,0.0006
queen anne s gate,0.00059
bagnigge,0.00059
ladbroke road,0.00059
kennington park road,0.00059
egerton gardens,0.00058
brixton station,0.00058
hammersmith odeon,0.00058
dyott street,0.00058
clerkenwell green,0.00058
neasdon,0.00058
hackney wick,0.00058
old swan stairs,0.00058
princes gardens,0.00058
london district,0.00057
highgate woods,0.00057
sidmouth street,0.00057
hanger lane,0.00057
golborne road,0.00057
halkin,0.00057
highbury barn,0.00057
gray s inn gardens,0.00057
great cumberland place,0.00057
kensal town,0.00057
marylebone station,0.00057
ruskin park,0.00057
holbourn,0.00057
camden town station,0.00057
bedfordbury,0.00056
great sutton street,0.00056
st mary le strand,0.00056
caven dish square,0.00056
grace church street,0.00056
st john s hill,0.00056
musard,0.00056
castelnau,0.00056
new cross road,0.00056
begent street,0.00056
store street,0.00056
st paul s church yard,0.00056
hackney hospital,0.00056
lordship lane,0.00056
great ormond street hospital,0.00056
quaritch,0.00055
bunhill fields,0.00055
golden square london,0.00055
boulestin,0.00055
belmarsh,0.00055
hackney downs,0.00055
inchbold,0.00055
hakluyt,0.00054
fleetstreet,0.00054
kensington gore,0.00054
lancaster house,0.00054
highgate village,0.00054
st mary axe,0.00054
turnagain lane,0.00054
royal court theatre,0.00054
billiter lane,0.00054
ledbury road,0.00054
iiondon,0.00054
holborn empire,0.00053
st clement s danes,0.00053
eaton gate,0.00053
hounsditch,0.00053
new bond street london,0.00053
ilolborn,0.00053
chepstow place,0.00053
limehouse basin,0.00053
grosvenor house hotel,0.00053
titchfield street,0.00053
henrietta street london,0.00053
cheshire street,0.00053
st bride street,0.00052
manciple,0.00052
millennium bridge,0.00052
brompton road london,0.00052
hyde park comer,0.00052
exchange alley,0.00052
dartmouth park hill,0.00052
heneage,0.00052
trebovir road,0.00052
bermondsey street,0.00052
oldroyd,0.00052
white city stadium,0.00052
hatchard,0.00052
burdale,0.00052
highbury hill,0.00051
albert hall mansions,0.00051
brushfield street,0.00051
north woolwich,0.00051
portsoken,0.00051
jermyn st ,0.00051
jerusalem chamber,0.00051
montfichet,0.00051
palace gardens terrace,0.0005
regency street,0.0005
cheyne row,0.0005
talbot square,0.0005
strand palace hotel,0.0005
hornsey wood,0.0005
hungerford stairs,0.0005
barking creek,0.0005
redcliffe gardens,0.0005
myddelton square,0.0005
south lambeth road,0.0005
st james hall,0.00049
b l ,0.00049
old burlington,0.00049
cowcross street,0.00049
guildhall banquet,0.00049
merton road,0.00048
st james s hotel,0.00048
palace gate,0.00048
west minster bridge road,0.00048
short s gardens,0.00048
algate,0.00048
rhodesia house,0.00048
wliitehall,0.00048
bird cage walk,0.00048
spencer house,0.00048
cannon street road,0.00048
harp alley,0.00048
priory park,0.00048
st pancras church,0.00047
spayne,0.00047
queen victoria memorial,0.00047
maryle,0.00047
wimbledon park,0.00047
lambeth palace road,0.00047
clapham park,0.00047
tabernacle street,0.00047
edg ware road,0.00047
shoreditch station,0.00047
ashburton shield,0.00047
lillie road,0.00047
fitzhardinge street,0.00047
cornhil,0.00047
billiter square,0.00047
hackney marshes,0.00047
norfolk square,0.00046
cromwell gardens,0.00046
edric,0.00046
taverner,0.00046
grove end road,0.00046
westminster palace hotel,0.00046
horselydown,0.00046
great scotland yard,0.00046
great port land street,0.00046
south tottenham,0.00046
england london,0.00046
victoria railway station,0.00046
colman street,0.00046
sadler s wells,0.00046
great newport street,0.00046
dalston lane,0.00045
lud gate,0.00045
russell hotel,0.00045
shirland road,0.00045
royal festival hall,0.00045
castlenau,0.00045
wilmington square,0.00044
swinton street,0.00044
jubilee gardens,0.00044
paddington street,0.00044
west dulwich,0.00044
lant street,0.00044
great james street london,0.00044
myddleton,0.00044
torriano avenue,0.00044
knightsbridge barracks,0.00044
kllburn,0.00044
whitecross street prison,0.00044
bednal green,0.00044
charlwood street,0.00043
grand signor,0.00043
endsleigh gardens,0.00043
coolhurst,0.00043
royal free hospital,0.00043
west cromwell road,0.00043
malbrook,0.00043
wellclose,0.00043
little newport street,0.00043
milkwood road,0.00043
coburg theatre,0.00043
mainprice,0.00043
st clement s lane,0.00042
new compton street,0.00042
paddington canal,0.00042
lokdon,0.00042
hallam street,0.00042
loughborough road,0.00042
clerkenwell prison,0.00042
ossulton,0.00042
devonshire terrace,0.00041
flood street,0.00041
south belgravia,0.00041
camomile street,0.00041
upper bedford place,0.00041
throgmorton,0.00041
west bourne park,0.00041
winchmore hill,0.00041
gloucester crescent,0.00041
lansdowne crescent,0.00041
shad thames,0.0004
zoologi cal gardens,0.0004
st andrew s hill,0.0004
upper holloway,0.0004
panyer alley,0.0004
gower street station,0.0004
kensington palace hotel,0.0004
cadogan street,0.0004
boisdale,0.0004
devonshires,0.0004
fish street hill,0.0004
crom well road,0.0004
regent park,0.0004
bayham street,0.0004
