text_string,occurs_100k
alaska,0.0668
ryazan,0.06679
milford,0.06658
struga,0.06653
hampden,0.0665
north atlantic,0.0665
paddington,0.06637
mantua,0.06636
sandhurst,0.06597
flint,0.06584
kikuyu,0.0657
san juan,0.06569
salem,0.06551
salonica,0.06542
malaga,0.0654
croydon,0.06534
bruges,0.06533
mali,0.06515
sete,0.06506
teheran,0.065
north wales,0.0648
sussex,0.0647
northampton,0.06463
saracens,0.06456
nuremberg,0.06438
petrograd,0.06418
aldershot,0.06417
raiatea,0.06403
ottawa,0.06401
buckingham palace,0.06391
calabar,0.06358
arcadia,0.06351
samaria,0.0634
burgundy,0.06336
balkans,0.06326
hawaii,0.0632
pacific ocean,0.06306
luxembourg,0.06305
dakar,0.06301
haymarket,0.06283
gaza,0.06259
culloden,0.06257
hereford,0.06237
assyria,0.06207
tarsus,0.06196
ontario,0.06186
harran,0.06181
jersey,0.06174
canaan,0.06157
avenel,0.06153
brixton,0.06142
tel aviv,0.06139
buffalo,0.06133
ballycullen,0.06128
cheltenham,0.06122
nova scotia,0.06112
louisiana,0.06112
vittoria,0.06108
new mexico,0.06099
derbyshire,0.06087
new world,0.06083
brooklyn,0.06077
holborn,0.06076
south wales,0.06075
pekin,0.06063
caucasus,0.06051
lombardy,0.0605
suffield,0.06026
pelham,0.06016
poitiers,0.06016
antioch,0.06009
lewes,0.05992
waterford,0.05982
u s a ,0.05955
benghazi,0.05933
lisle,0.05916
tangier,0.05912
frisco,0.0591
onitsha,0.05905
charleston,0.05888
rhone,0.05853
norfolk island,0.05851
belmont,0.05836
silesia,0.05833
ufa,0.05831
hobart,0.05824
ashvin,0.05818
fez,0.05801
buckinghamshire,0.05792
fairford,0.05791
fleet street,0.05786
massachusetts,0.05776
fifth avenue,0.0577
cherbourg,0.05762
caen,0.0576
lusaka,0.05749
darien,0.05734
franconia,0.05727
urdu,0.0572
doncaster,0.05717
orient,0.05689
antarctica,0.05669
louvre,0.05652
harwich,0.05652
turk,0.05638
bay of biscay,0.05634
donegal,0.05633
trafalgar,0.05616
connecticut,0.05606
gaborone,0.05601
bucharest,0.0559
corfu,0.0559
scandinavia,0.05587
riviera,0.05571
delaware,0.05567
strasbourg,0.05565
notre dame,0.05565
kuwait,0.05563
margate,0.05552
smolensk,0.05511
dead sea,0.0551
staffordshire,0.05502
nassau,0.05488
potsdam,0.05484
hammersmith,0.05484
travnik,0.05465
dundee,0.05462
abyssinia,0.05458
timor,0.05454
ogun,0.05445
albania,0.0542
stamboul,0.05415
third city,0.05409
hanoi,0.05407
haiti,0.054
capitol,0.05396
aylesbury,0.05383
knightsbridge,0.05381
bonn,0.05372
argentina,0.05365
gondar,0.05354
yarmouth,0.05347
san fernando,0.05347
oporto,0.05344
tasmania,0.05326
treebeard,0.0532
vancouver,0.05298
abbotsford,0.05297
peshawar,0.05291
metro,0.05289
nagasaki,0.05284
gondor,0.05283
lille,0.05275
andalusia,0.05273
swansea,0.05264
juba,0.05251
pembroke,0.05248
milltown,0.05247
jomsburg,0.05245
kadis,0.0524
d o ,0.05228
east anglia,0.05225
town hall square,0.05223
new delhi,0.05219
elphin,0.05217
new jersey,0.05214
chelmsford,0.05213
darlington,0.05199
moab,0.05186
rockies,0.05179
gascony,0.05175
wisconsin,0.05166
yemen,0.05163
vailima,0.0516
dorchester,0.05153
sanya,0.05149
stamford,0.0514
massena,0.05133
shannon,0.05128
bjarg,0.05126
corsica,0.05121
cleveland,0.0512
srinagar,0.05114
kenilworth,0.05112
padre,0.05108
llangollen,0.05098
holy city,0.05087
montesquieu,0.05079
fulham,0.05046
maryland,0.05034
issoudun,0.05027
tanganyika,0.05016
denver,0.05008
kigali,0.05004
brunswick,0.05003
california los angeles,0.05003
namur,0.04993
la,0.04989
heathrow,0.04976
south pacific,0.04966
st andrews,0.04964
newbury,0.04956
white house,0.04948
port said,0.0494
stirling,0.04932
chesterfield,0.04929
peterborough,0.04929
cannes,0.04921
battersea,0.0492
spithead,0.04914
santa cruz,0.04892
manado,0.04889
utah,0.04885
arrah,0.0488
leinster,0.04871
gloucestershire,0.04865
las vegas,0.04864
preston,0.04862
senegal,0.04859
bayonne,0.04838
newport,0.04815
sart,0.0481
squire,0.04791
freetown,0.04786
leicester square,0.04785
indo china,0.04764
uruguay,0.04745
isolo,0.04743
herat,0.04741
leeds,0.04732
city hall,0.04729
saragossa,0.04724
ca,0.04722
new caledonia,0.047
liberia,0.04694
bokhara,0.0469
kamba,0.04678
guiana,0.04677
hertfordshire,0.04669
seattle,0.04666
salamanca,0.04665
berwick,0.04637
magdeburg,0.04636
tyburn,0.04629
romania,0.04621
atlantic ocean,0.04599
apia,0.04599
missouri,0.04592
kamchatka,0.04583
pontefract castle,0.0458
hendrick,0.0457
papeete,0.04569
newark,0.04568
poitou,0.04559
miranda,0.04543
frankfort,0.04541
catalonia,0.04536
valparaiso,0.04525
park lane,0.04519
greeba,0.04512
west berlin,0.04512
great river,0.04505
brabant,0.04505
mainz,0.04502
assam,0.04499
dakota,0.04488
oxfordshire,0.04481
south west,0.0448
lincoln,0.04479
talleyrand,0.04472
auvergne,0.0447
kiel,0.04468
east end,0.04452
calabria,0.04448
lydda,0.04448
zambia,0.04433
midlands,0.04422
gottingen,0.04402
umuaro,0.044
linz,0.04393
wago,0.04386
ghent,0.04379
camelot,0.04377
bulawayo,0.04376
sioux,0.0437
blackpool,0.04361
western europe,0.04361
grand hotel,0.04361
ravenna,0.04348
darley street,0.04347
kalulu,0.04342
thrace,0.04338
santa maria,0.04334
alhambra,0.04331
hills,0.04322
baker street,0.04317
laos,0.04311
hooper bay,0.04308
rumania,0.04306
putney,0.04302
gotham,0.043
niagara,0.04295
kandahar,0.04294
picardy,0.04288
hawi,0.04282
meerut,0.04275
yokohama,0.04259
galicia,0.04259
dulwich,0.04251
zululand,0.04248
kung,0.04246
oregon,0.04242
east germany,0.04233
tula,0.0423
alsace,0.04223
east berlin,0.04223
dagenham,0.04214
chuska,0.04214
taiwan,0.04206
weimar,0.04204
palatine,0.04195
albuquerque,0.04194
hamadan,0.04189
cracow,0.04185
manitou,0.04184
venezuela,0.04183
changi,0.04182
central america,0.04182
marfa,0.04175
camford,0.04171
cawnpore,0.04169
harley street,0.04167
pennsylvania,0.04154
central asia,0.04152
georgetown,0.04151
port of spain,0.04141
simla,0.04135
manchuria,0.04133
white city,0.04131
guernsey,0.04122
andorra,0.04122
san diego,0.04116
balkis,0.04115
bangor,0.04109
sudbury,0.04096
shetland,0.04094
hiroshima,0.04094
pentecost,0.04094
limpopo,0.04089
clerkenwell,0.04081
spencer,0.0408
patara,0.04077
utrecht,0.04069
avon,0.04068
great hall,0.04063
bern,0.04061
wallingford,0.04054
san antonio,0.04048
legorn,0.04037
vistula,0.04035
highgate,0.0403
tunisia,0.04027
penang,0.04014
dachau,0.04013
black river,0.03994
montevideo,0.0399
chinatown,0.03981
flamenca,0.0398
santa claus,0.03971
tonga,0.03969
ussr,0.03966
long island,0.03959
camden town,0.03948
suez canal,0.03943
folkestone,0.03937
south kensington,0.03934
aegean,0.03933
sidon,0.03929
cheyenne,0.03928
barbados,0.03924
bayeux,0.03923
araba,0.03917
west germany,0.03911
tiber,0.03903
kashim,0.03898
eiffel tower,0.03896
merton,0.03894
emden,0.03892
mandalay,0.03875
isfahan,0.03874
oran,0.03874
west india,0.03871
limoges,0.0387
maidenhead,0.03866
california library los angeles,0.03856
gulbahar,0.03853
memphis,0.03853
joppa,0.03852
whistler,0.03847
rarotonga,0.03847
salonika,0.0384
palace,0.03837
montana,0.0383
perthshire,0.03828
asia minor,0.03826
gaul,0.03821
callao,0.03818
lapland,0.038
cal,0.03797
bloemfontein,0.03795
acapulco,0.03795
commercia,0.03794
wyoming,0.03787
dumfries,0.03784
garda,0.03781
hounslow,0.0378
caledonia,0.03778
anglesey,0.03775
wapping,0.03775
bettesworth,0.03771
glastonbury,0.03769
ispahan,0.03759
drangey,0.03755
carmarthen,0.03754
tottenham court road,0.03745
pyrenees,0.03743
chartres,0.03737
bamff,0.03734
isora,0.03732
tiberias,0.03729
astrakhan,0.03727
bodmin,0.03725
fontainebleau,0.03725
tipperary,0.03722
mount ararat,0.03721
wilhelmshaven,0.03718
shaftesbury,0.03715
jaffna,0.0371
spandau,0.03707
sunderland,0.03706
robespierre,0.03704
kufra,0.03703
kumasi,0.03702
bahamas,0.03701
latin america,0.03699
macao,0.03696
persian gulf,0.03692
british isles,0.0369
masseran,0.03688
hebron,0.03686
ibadan,0.0367
presidio,0.03669
tate gallery,0.0366
olana,0.03658
oman,0.03656
downing street,0.03654
bannu,0.03649
kensington gardens,0.03647
ankara,0.03643
verulamium,0.0364
ararat,0.03637
coney,0.03636
riversdale,0.0363
north east,0.03624
zimbabwe,0.03622
bangalore,0.03622
palais royal,0.03614
newberie,0.03612
lyndhurst,0.03591
truro,0.03587
oakington,0.03584
carcassonne,0.03584
marmara,0.03582
ballycastle,0.03579
dublin castle,0.03577
harlem,0.03572
westport,0.03569
hastings,0.03558
wakamba,0.03554
old england,0.03548
bunyoro,0.03545
stafford,0.03545
lucca,0.03542
tennessee,0.03542
frigga,0.03537
samara,0.03536
tubingen,0.03535
montenegro,0.03531
pittsburgh,0.03527
kunming,0.03525
irvine,0.03522
turkestan,0.03519
salzburg,0.03517
garcin,0.03515
new jerusalem,0.03512
matamoros,0.03512
monte cristo,0.0351
arundel,0.03507
south sea islands,0.03507
sorbonne,0.03506
besancon,0.03506
lagan,0.03502
cuzco,0.03501
lida,0.035
nicaragua,0.03499
san jose,0.03492
mogadishu,0.0349
aragon,0.03489
piedmont,0.03486
transylvania,0.03483
tralee,0.03482
brook,0.03481
shropshire,0.03478
grindelwald,0.03476
pylos,0.03469
orinoco,0.03469
ventnor,0.03463
camp,0.03461
billingsgate,0.03461
papua,0.03459
mansion house,0.03454
aldgate,0.03448
bloomsbury,0.03447
quito,0.03447
chancery lane,0.03442
trelawny,0.0344
leicestershire,0.03439
cashmire,0.03432
majorca,0.03425
new hebrides,0.03424
lochiel,0.0342
acauhtzin,0.03418
lesotho,0.03409
somaliland,0.03408
dalmatia,0.03408
medway,0.03406
arkansas,0.03405
azores,0.03394
americas,0.03394
paulo,0.03386
beersheba,0.03382
rutland,0.03375
west country,0.03372
baganda,0.03368
kansas,0.03367
pa,0.0336
pali,0.03355
la mancha,0.03355
rivendell,0.03348
chichester,0.03343
jaffa,0.03341
amritsar,0.0334
st james s park,0.03328
sulu,0.03326
niger,0.03322
bournemouth,0.03319
malvern,0.03318
pontiac,0.03309
south london,0.03306
asturias,0.03303
bologna,0.03295
gulf of mexico,0.03294
rio grande,0.03293
otranto,0.03291
breton,0.03288
claremont,0.03287
alabama,0.03279
mosul,0.03278
pau,0.03272
alicante,0.03271
brazzaville,0.03264
santa rosa,0.03263
piero,0.03253
weymouth,0.0325
sierra,0.03248
connemara,0.03242
queen street,0.03239
kingstown,0.03238
vincennes,0.03238
dardanelles,0.03237
kalgoorlie,0.03236
riga,0.03233
lamu,0.0323
augsburg,0.03225
ponthieu,0.03225
capernaum,0.03224
chiltern,0.03217
heligoland,0.03216
howth,0.03215
hertford,0.03213
essen,0.03211
new burlington,0.03211
belgravia,0.0321
bethel,0.03209
abingdon,0.032
everest,0.03193
irish sea,0.03191
arctic,0.03189
hindustan,0.03188
tucson,0.03187
china sea,0.03186
western desert,0.03182
san martina,0.0318
south east,0.03178
mungo,0.03176
douai,0.03173
broad street,0.03171
marseille,0.0317
aix,0.0316
glendower,0.03151
patagonia,0.03149
the hague,0.03146
trastevere,0.03141
colour,0.03139
jura,0.03133
montserrat,0.03133
bathsheba,0.03125
southern africa,0.03123
lombard street,0.03123
grosvenor square,0.03122
levallois,0.03121
sacramento,0.0312
flushing,0.03119
sardis,0.03117
south atlantic,0.03116
strait,0.03116
mountains,0.03113
mongolia,0.03113
shoreditch,0.03113
beaufort,0.0311
westminster hall,0.03108
windermere,0.03101
calif ,0.03099
acropolis,0.03088
