text_string,occurs_100k
uxbridge,0.02194
evesham,0.02191
dusseldorf,0.0219
irish sea,0.02188
zambia,0.02182
n y ,0.02182
claremont,0.02181
tonbridge,0.02181
beauport,0.02176
scilly,0.02175
brampton,0.02175
omdurman,0.02172
ludgate hill,0.0217
poland street,0.02169
epirus,0.02167
altamont,0.02164
edmonton,0.02162
primrose hill,0.02159
alice,0.02158
westmoreland,0.02158
swindon,0.02156
narnia,0.02155
charlotte street,0.02155
skye,0.0215
monterey,0.02149
longmans,0.02147
beverly hills,0.02144
minnesota,0.02143
ashvin,0.02143
north pole,0.02141
near east,0.0214
dorset street,0.0214
westphalia,0.02138
piero,0.02137
correggio,0.02136
worthing,0.02136
kew gardens,0.02135
senegal,0.02126
st alban,0.02125
benghazi,0.02125
north carolina,0.02124
luton,0.02124
waterloo station,0.0212
camberwell,0.02119
saratoga,0.02115
norfolk island,0.02111
camelot,0.0211
utrecht,0.02109
vistula,0.02107
fiesole,0.02104
chagford,0.02104
joinville,0.021
ascot,0.02099
kasbah,0.02097
camp,0.02093
meudon,0.02092
vaud,0.02091
bellevue,0.02085
grafton,0.02082
westminster abbey,0.02082
malaysia,0.02082
warwick,0.02081
kansas city,0.02081
leipsic,0.02079
chamonix,0.02078
south sea islands,0.02077
moab,0.02075
st malo,0.02075
elphin,0.02075
ankara,0.02074
table bay,0.02073
palm beach,0.02072
arles,0.02072
holyhead,0.02071
gloria,0.0207
tower hill,0.02069
saracen,0.02069
dunedin,0.02068
surat,0.02068
berne,0.02066
magdeburg,0.02063
ostia,0.0206
kinsale,0.0206
otsu,0.02058
kars,0.02056
newlyn,0.02055
new forest,0.02055
breda,0.02054
tennyson,0.02052
scarsdale,0.02051
port royal,0.0205
potomac,0.02049
sierras,0.02047
el paso,0.02047
middle west,0.02044
pongo,0.0204
tanganyika,0.02039
st mawr,0.02039
channel islands,0.02036
palais de justice,0.02036
vail,0.02034
papeete,0.02033
grosvenor place,0.02032
ispahan,0.02031
