text_string,occurs_100k
peterborough,0.04719
folkestone,0.0471
phoenix,0.04704
auschwitz,0.04703
pretoria,0.04702
new york city,0.04697
castleford,0.04684
aberdeen,0.04683
east end,0.04658
monaco,0.04656
blackpool,0.04652
stirling,0.04647
roseville,0.0464
ethiopia,0.04631
north africa,0.04622
arizona,0.04621
hanover square,0.04611
yarmouth,0.04607
metro,0.04604
ellesmere,0.04591
rangoon,0.04589
delaford,0.04572
pemberley,0.04569
lombardy,0.04568
pa,0.04562
charleston,0.04554
lawrence,0.0455
midlands,0.04548
nice,0.04536
indiana,0.04528
milford,0.04509
kiev,0.04508
stamford,0.04492
somerville,0.04492
kamba,0.04485
denver,0.04478
hampton,0.04468
camden town,0.04465
portia,0.04444
mexico city,0.0443
tottenham court road,0.0443
baker street,0.04429
green park,0.04399
streatham,0.04385
brunswick,0.0437
brisbane,0.04357
belville,0.04356
new world,0.04353
barcelona,0.0435
belmont,0.0433
fifth avenue,0.04319
lombard street,0.04317
cyrene,0.04315
agra,0.04315
newnham,0.04306
granada,0.04295
west country,0.04282
ashford,0.04266
middlesex,0.04265
miami,0.04255
central africa,0.04248
far east,0.04234
honoria,0.0423
lida,0.04225
ohio,0.04222
d c ,0.04219
torrington,0.04206
namur,0.04202
newport,0.042
galilee,0.042
deepdale,0.04197
eussia,0.04197
andalusia,0.04195
swansea,0.04183
red sea,0.0418
salvador,0.04179
pyrenees,0.04172
hampton court,0.0417
carno,0.04169
windermere,0.04165
miranda,0.04164
bergen,0.0416
mississippi,0.04159
grand hotel,0.04157
vermont,0.04138
mapleton,0.04135
santiago,0.04135
santa maria,0.04134
ontario,0.04134
melanthe,0.04131
robespierre,0.04125
dunkirk,0.04125
palais royal,0.0412
east indies,0.04112
bond street,0.04108
malaga,0.04108
southwark,0.04106
norham,0.04105
west coast,0.041
st james s park,0.04092
torquay,0.04091
oxfordshire,0.04091
doncaster,0.04081
brest,0.04055
grange lane,0.04055
luneburg,0.04043
santa clara,0.04037
lethbridge,0.04029
cadiz,0.04009
bienville,0.04001
lincoln,0.03985
gascony,0.03967
kalpana,0.03959
ghent,0.03954
curzon street,0.03949
chippenham,0.03945
clapham,0.03938
flint,0.03935
benares,0.03934
baden baden,0.03932
black sea,0.0393
santa cruz,0.03899
quebec,0.03895
pacifica,0.03894
ephesus,0.03886
salzburg,0.03885
united states of america,0.03883
khartoum,0.03883
neva,0.03873
bologna,0.03872
kodai,0.03865
grenada,0.03855
truro,0.03853
tipperary,0.03849
san giovanni,0.03847
leamington,0.03843
hyde park corner,0.0383
scarsdale,0.03826
thailand,0.03825
tivoli,0.03823
massachusetts,0.03811
detroit,0.03782
cuernavaca,0.03773
harlem,0.03771
sardinia,0.03767
loudon,0.03765
bermuda,0.03735
canton,0.03733
evesham,0.03733
alhambra,0.03727
melksham,0.03727
langley,0.0371
mayfair,0.03706
ukraine,0.03698
trafalgar,0.03697
strafford,0.03696
bloemfontein,0.03693
alencon,0.03684
lauderdale,0.03682
long island,0.03675
castleton,0.03666
new jersey,0.03663
avon,0.03662
appledore,0.03661
mauritius,0.03659
tel aviv,0.03658
ayrshire,0.03655
brompton,0.03651
goa,0.03646
somersetshire,0.03625
hampden,0.03623
sandhurst,0.03621
killarney,0.03617
littleton,0.03615
sidney,0.03611
manderley,0.03595
brook,0.03594
wakefield,0.03589
hamilton,0.03585
tripoli,0.03571
piedmont,0.03564
port au prince,0.0356
luxor,0.03557
guinea,0.03557
botswana,0.03553
bethel,0.03551
bonn,0.03544
niagara,0.03543
dumbleton,0.03541
weimar,0.03535
iran,0.03532
haifa,0.03519
monimia,0.03519
antigua,0.03517
berwick,0.03513
shavi,0.0351
ypres,0.03505
vistula,0.03499
accra,0.03498
st grellan,0.03492
chartres,0.03484
martinique,0.03478
volga,0.03478
pakistan,0.03478
dinan,0.03477
czechoslovakia,0.03473
hills,0.03468
north london,0.03467
capitol,0.03459
town hall square,0.03458
mandalay,0.03455
queenstown,0.03452
caucasus,0.03452
aleppo,0.03434
alice,0.03432
gotham,0.03427
kampala,0.03411
sudan,0.03411
breton,0.03409
bedford square,0.03402
south wales,0.03396
vilna,0.03394
grey,0.03393
newbury,0.0339
bremen,0.03386
etoile,0.03386
