text_string,occurs_100k
borough road,0.00088
embankment gardens,0.00088
caven dish square,0.00088
royal free hospital,0.00088
latimer road,0.00088
finsbury pavement,0.00088
inverness terrace,0.00088
winchilsea,0.00088
kensington park road,0.00087
whitechapel gallery,0.00087
brentham,0.00087
cadogan gardens,0.00087
elsdale,0.00086
homerton,0.00086
chryssell road,0.00086
london john murray,0.00086
montague square,0.00086
london victoria,0.00086
londra,0.00085
brick court,0.00085
centre point,0.00085
bloomsbury square london,0.00085
hanover square rooms,0.00084
supreme being,0.00084
silvertown,0.00084
clanricarde gardens,0.00084
st george s square,0.00084
sackvilles,0.00083
cumberland gate,0.00083
guy s hospital,0.00082
great court,0.00082
nevern square,0.00082
covent garden opera house,0.00082
east india dock road,0.00082
goswell road,0.00082
hampdens,0.00081
kensal rise,0.00081
millbank prison,0.00081
keston,0.0008
fulbam,0.0008
bechstein hall,0.0008
south belgravia,0.0008
maryle,0.0008
kentish village,0.0008
billiter square,0.0008
bishopgate,0.0008
new southgate,0.0008
bethnal green road,0.00079
upper berkeley,0.00079
st marylebone,0.00079
lordship lane,0.00079
richmond palace,0.00079
erith,0.00079
satalia,0.00078
middle hall,0.00078
pentonville road london,0.00078
boulestin,0.00078
basuto,0.00078
whitecross street,0.00078
st mungo,0.00077
westminster cathedral,0.00077
old baily,0.00077
carlton house,0.00077
little dean s yard,0.00077
colindale,0.00077
queen square london,0.00077
vere street,0.00076
millennium dome,0.00076
redcliffe square,0.00076
courtfield gardens,0.00075
wastdale,0.00075
east dulwich,0.00075
b l ,0.00075
coldharbour lane,0.00075
west norwood,0.00075
dering street,0.00075
marshalsea road,0.00074
oldroyd,0.00074
king s cross,0.00074
north brixton,0.00074
pinner,0.00074
st george s fields,0.00074
eotherhithe,0.00074
paddington street,0.00074
woolwich,0.00074
clapham high street,0.00073
kennington park road,0.00073
crystal palace park,0.00073
abingdon street,0.00073
elm park gardens,0.00073
bow road,0.00073
manchester street,0.00073
chesterfield street,0.00072
dulwich gallery,0.00072
gloucester avenue,0.00072
lord spencer,0.00072
westminster hospital,0.00071
kingly street,0.00071
markham square,0.00071
nunhead,0.00071
london porter,0.00071
wliitehall,0.00071
mandeville place,0.0007
london necropolis,0.0007
st martin s st ,0.0007
dalston lane,0.0007
botolph lane,0.0007
hammersmith terrace,0.00069
lansdowne house,0.00069
hanger lane,0.00069
tate britain,0.00069
vauxhall park,0.00069
new maiden,0.00069
ladbroke square,0.00068
walham,0.00068
bloomsbury place,0.00068
horniman,0.00068
pavilion road,0.00068
west of eng,0.00068
newham,0.00068
south west london,0.00067
new river head,0.00067
ritz hotel,0.00067
whitton,0.00067
east sheen,0.00067
archway road,0.00067
hatchard,0.00067
grosvenor house hotel,0.00067
thorney island,0.00067
great cumberland place,0.00067
pudding lane,0.00067
chiswell street,0.00066
victoria docks,0.00066
ilatton garden,0.00066
exeter street,0.00066
little college street,0.00066
bolton gardens,0.00066
holloway jail,0.00066
park square east,0.00066
old palace yard,0.00065
campden hill road,0.00065
upper belgrave street,0.00065
great peter street,0.00065
marylebone park,0.00065
friern barnet,0.00064
pall mall east,0.00064
kingsway london,0.00064
saint james s park,0.00064
tufnell park road,0.00064
north west london,0.00064
crouch hill,0.00064
upper st martin s lane,0.00064
theobalds road,0.00064
warwick gardens,0.00064
girtin,0.00063
leather lane,0.00063
hanbury street,0.00063
eccleston street,0.00063
kegent s park,0.00063
woodland gardens,0.00063
lambeth,0.00063
newington butts,0.00063
physic garden,0.00062
caledonia road,0.00062
piccadilly hotel,0.00062
eel pie island,0.00062
newington causeway,0.00062
russell hotel,0.00062
thurlow park road,0.00062
great ormond street hospital,0.00061
coleherne road,0.00061
upper berkeley street,0.00061
spayne,0.00061
hoxton square,0.00061
dulwich village,0.00061
the city of london,0.00061
cressingham,0.00061
holborn empire,0.00061
grosvenor chapel,0.00061
clifford street,0.0006
pevensey road,0.0006
brompton rd,0.0006
upper wimpole street,0.0006
st gildas,0.0006
powis square,0.0006
newgate,0.0006
st martin s street,0.00059
great winchester street,0.00059
road london,0.00059
hampstead garden,0.00059
ennismore,0.00059
ebury bridge,0.00059
conway hall,0.00059
lokdon,0.00059
jamaica road,0.00059
great smith street,0.00059
queen victoria memorial,0.00059
newington green,0.00058
grosvenor gardens london,0.00058
fleming hall,0.00058
bench walk,0.00058
pissarro,0.00058
lyric hammersmith,0.00058
hampstead theatre,0.00058
churchill gardens,0.00058
hornsey wood,0.00057
bellerby,0.00057
f r g s ,0.00057
campden hill square,0.00057
millbank street,0.00057
great swan alley,0.00057
copthall avenue,0.00057
balham high road,0.00057
new malden,0.00057
west of london,0.00057
morden,0.00057
hornchurch,0.00056
perivale,0.00056
battersea fields,0.00056
london city,0.00056
serpentine gallery,0.00056
colney hatch,0.00056
childeric,0.00056
victoria palace,0.00056
seething lane,0.00056
london borough,0.00056
griitz,0.00055
athole,0.00055
waltham forest,0.00055
prince consort road,0.00055
kenley,0.00055
green wich park,0.00055
londcn,0.00055
cornhiil,0.00054
choumert road,0.00054
tolworth tower,0.00054
haematology,0.00054
barkston gardens,0.00054
old burlington street,0.00053
m r c s eng ,0.00053
victoria tower,0.00053
chelsea bridge road,0.00052
cheam,0.00052
furnival,0.00052
old palace,0.00052
cannon street hotel,0.00052
queen s theatre,0.00052
saffron hill,0.00052
finsbury fields,0.00051
talfourd,0.00051
london north,0.00051
queen s gallery,0.00051
white hart lane,0.00051
london hilton,0.00051
lewisham high road,0.00051
marylebone gardens,0.00051
ilolborn,0.00051
st george s hos pital,0.00051
knightsbridge barracks,0.00051
wandsworth prison,0.00051
spital fields,0.0005
putney heath,0.0005
port of london,0.0005
burlington gardens,0.0005
hyde park comer,0.0005
burlington arcade,0.0005
paules churchyard,0.0005
coleman street,0.0005
dadley,0.0005
northcote road,0.00049
lonuon,0.00049
west india docks,0.00049
victoria line,0.00049
pankhurst,0.00049
soho square london,0.00049
mattock lane,0.00049
haggerston,0.00049
crosby hall,0.00048
earls court,0.00048
buck ingham palace,0.00048
lower grosvenor street,0.00048
cholmley,0.00048
sidcup,0.00048
llundain,0.00048
heneage,0.00048
highgate wood,0.00048
tenterden street,0.00047
wimbledon park,0.00047
ridley road,0.00047
dagenham dock,0.00047
limchouse,0.00047
london central,0.00046
royal court theatre,0.00046
azuni,0.00046
ilford lane,0.00046
cambridge cottage,0.00046
all england,0.00046
kew green,0.00045
goupil gallery,0.00045
st antholin,0.00045
edgware,0.00045
londok,0.00045
hillingdon hall,0.00045
kew england,0.00045
west green road,0.00045
london zoological gardens,0.00045
south moulton street,0.00044
ilampstead,0.00044
trinity square,0.00044
ingestre road,0.00044
birchin lane,0.00044
uminster,0.00044
kabiri,0.00044
southampton row,0.00044
moorfields hospital,0.00044
south africa house,0.00044
marechale,0.00044
zoological garden,0.00044
ludgate hill station,0.00044
roehampton lane,0.00043
hampstead lane,0.00043
london mail,0.00043
kensington palace hotel,0.00043
lowndes street,0.00043
woolnoth,0.00043
islington park street,0.00043
hakluyt,0.00043
stroud green road,0.00042
london poor,0.00042
maze hill,0.00042
st martin s theatre,0.00042
betterton street,0.00042
modern england,0.00042
south tottenham,0.00042
bedford square london,0.00042
malet street,0.00042
zoological society s gardens,0.00041
craven hill,0.00041
euston square station,0.00041
fulham road london,0.00041
court garden,0.00041
magna charta island,0.00041
harrow weald,0.00041
westminster palace hotel,0.00041
hounslow road,0.00041
leadenhall market,0.00041
somerset house,0.00041
musicke,0.0004
manette street,0.0004
londbn,0.0004
glengall,0.0004
europe london,0.0004
crutched friars,0.0004
hammersmith hospital,0.0004
coulsdon,0.0004
billiter street,0.0004
pembridge square,0.0004
london pavilion,0.0004
musard,0.0004
eaton gate,0.00039
lord brook,0.00039
london embassy,0.00039
fournier street,0.00039
crossness,0.00039
deptford market,0.00039
sayes court,0.00039
london county,0.00039
kentish mercury,0.00039
heythrop,0.00039
royal aca demy,0.00039
cumberland terrace,0.00039
lon don bridge,0.00039
shaftsbury avenue,0.00039
palmers green,0.00038
albe marle street,0.00038
great portland street london,0.00038
carter lane london,0.00038
lcndon,0.00038
north east london polytechnic,0.00038
sternhold,0.00038
honor oak park,0.00038
fentiman road,0.00038
brushfield street,0.00038
brettingham,0.00038
london opera house,0.00037
st bride s house,0.00037
streatham hill,0.00037
harlesden road,0.00037
golden square london,0.00037
mabledon place,0.00037
fairfield hall,0.00037
venctia,0.00037
coveut garden,0.00037
