text_string,occurs_100k
earnest,0.0348
goa,0.03477
golconda,0.03472
st john s wood,0.03466
cambodia,0.03463
burbank,0.03461
piraeus,0.03461
freetown,0.03459
andalusia,0.03448
liege,0.03438
honolulu,0.03434
tehran,0.03434
syracuse,0.03419
teneriffe,0.03414
annecy,0.03401
sloane street,0.034
newbury,0.03398
whistler,0.03395
grosvenor street,0.03389
bagdad,0.03388
carlotta,0.03379
montauban,0.03379
tuileries,0.03374
lvov,0.03373
leviticus,0.03373
bali,0.0337
trelawny,0.03365
omdurman,0.03364
majorca,0.03363
montparnasse,0.03362
bond street,0.03361
belgrave square,0.03357
westminster hall,0.03352
pa ,0.03351
salem,0.03349
nice,0.03341
larkspur,0.03323
lakonia,0.03321
penzance,0.03312
zatec,0.03306
buda,0.03302
liverpool street,0.03299
niagara,0.03288
philly,0.03284
new delhi,0.03279
langham,0.03278
palace,0.03278
surat,0.03275
brunnhilde,0.03267
east anglia,0.03264
zanzibar,0.03263
middelburg,0.03261
tyburn,0.03261
massada,0.03259
althorp,0.03257
venezuela,0.03254
la rochelle,0.03251
windermere,0.03251
st martin s lane,0.0324
broadlands,0.03238
falkland,0.03237
city hall,0.03236
usna,0.03234
springfield,0.03226
ippolita,0.0322
melun,0.03218
east africa,0.03217
otranto,0.03216
valhalla,0.03216
henley,0.03215
berwick,0.0321
nassau,0.03206
riverdale,0.03203
lhasa,0.03199
picton,0.03198
colchester,0.03197
elbe,0.03194
grunty,0.03192
sorbonne,0.0319
shaftesbury avenue,0.03188
henrietta temple,0.03176
vaud,0.03174
batavia,0.03174
iowa,0.03173
central africa,0.03169
carlton,0.03167
boeotia,0.03166
streatham,0.03166
clarendon,0.03159
azores,0.03153
antibes,0.03153
santa maria,0.03152
atlantic ocean,0.0315
orient,0.03148
cromer,0.03144
warwick,0.03142
east london,0.03138
shannon,0.03135
purilia,0.03135
brompton,0.03132
whitechapel,0.03126
tivoli,0.03126
national gallery,0.03119
antioch,0.03114
moselle,0.03111
wexford,0.03096
loudon,0.03095
carolina,0.03093
bahamas,0.03085
belton,0.03081
bolivia,0.0308
kyoto,0.03074
nerac,0.03074
euston road,0.03072
ballarat,0.03066
wimbledon,0.03065
mariamne,0.03064
fulham road,0.03063
tasmania,0.0306
orkney,0.03056
sumatra,0.03052
shetland,0.03051
mount street,0.03038
montana,0.03035
mohawk,0.03033
kano,0.03032
bodmin,0.03031
bayonne,0.03029
rialto,0.03026
athlone,0.03025
sadgrove,0.03025
folkstone,0.03025
powysland,0.03023
manila,0.03022
baffin,0.03021
aylesbury,0.03015
salamanca,0.03012
lincoln,0.03012
wellfleet,0.03011
eussia,0.03011
bangor,0.03011
lieberg,0.03006
mansion house,0.03006
san fernando,0.03005
lucerne,0.03001
beauvilliers,0.03
mdlle,0.02999
worthing,0.02993
sydenham,0.0299
broome,0.02989
breton,0.02987
bedford square,0.02984
zoological gardens,0.02981
belleville,0.0298
st martin,0.02975
lucknow,0.02972
waterloo place,0.02972
idlechester,0.02971
otway,0.02969
juba,0.02966
mombasa,0.02963
mesopotamia,0.02962
west india,0.02962
philippines,0.0296
central park,0.02958
santa barbara,0.02957
bedford street,0.02952
sacramento,0.0295
teheran,0.02949
victoria street,0.02947
grenoble,0.0294
rainham,0.02938
brabant,0.02938
new arcadia,0.02932
salonika,0.02932
innsbruck,0.02925
tver,0.0292
old bailey,0.0292
smolensk,0.0292
bangalore,0.02919
zimbabwe,0.02918
assisi,0.02914
lorman,0.02913
antrim,0.02905
yei,0.02895
spitalfields,0.02889
vauxhall bridge road,0.02887
sao paulo,0.02887
golden lotus,0.02883
woodbourne,0.0288
helstone,0.02878
armenia,0.02878
graz,0.02878
puebla,0.02877
forli,0.02876
languedoc,0.02873
merton,0.02869
delft,0.02868
western europe,0.02864
neva,0.02858
seattle,0.02858
dulwich,0.02858
alaska,0.02858
shelton,0.02855
euphrates,0.02853
eome,0.02849
pelham,0.02849
sorrento,0.02849
curzon street,0.0284
