htid,author,title,year,authgender,female_category,gb_fraction
mdp.39015008830088,"Mo, Timothy.",Sour sweet / | $c: Timothy Mo.,1982,m,high_female,0.2376237623762375
uiuo.ark:/13960/t4pk0ww49,"Maberly,",The love-match,1841,f,high_female,0.2376237623762375
uc1.$b787395,"O'Connor, Frank,",Traveller's samples : | stories and tales / | $c: by Frank O'Connor.,1951,m,mixed,0.2375
mdp.39015058209597,"Manguel, Alberto.",Stevenson under the palm trees / | $c: Alberto Manguel.,2004,m,high_female,0.2375
mdp.39015070739548,"Smith, Joan,",What will survive / | $c: Joan Smith.,2007,f,high_female,0.2375
nyp.33433074873161,"Lawson, J. K.",Dr. Bruno's wife,1893,u,high_female,0.2375
mdp.39015065908017,"Green, Henry,",Nothing; | a novel.,1951,m,high_female,0.2374999999999999
mdp.39015060001743,"Mahjoub, Jamal,",Travelling with Djinns / | $c: Jamal Mahjoub.,2003,m,mixed,0.2374517374517374
mdp.39015012355791,"Scargill, William Pitt,",Blue-stocking Hall,1827,m,mixed,0.2374429223744292
uiuo.ark:/13960/t7vm4hj9x,"Banim, Michael,",The mayor of Wind-Gap ; and Canvassing,1835,m,mixed,0.2372881355932203
njp.32101063693806,"Pardoe,",Flies in amber,1850,f,,0.2371794871794872
uc2.ark:/13960/t04x56s6x,"Lindsay, Mayne.",The King of Kerisal,1907,u,high_male,0.2371134020618557
uc1.b4091129,"Isherwood, Christopher,",A single man.,1964,m,high_male,0.2371134020618556
uc1.b4102452,"Tomlinson, H. M. (Henry Major),",H.M. Tomlinson; | a selection from his writings | $c: made by Kenneth Hopkins.,1953,m,high_male,0.2370936902485659
uiuo.ark:/13960/t0rr2dk6f,"Norris, W. E.",Matrimony,1881,f,high_female,0.2370689655172413
uiuo.ark:/13960/t3dz0s21w,"Marshall, Frederick.","Claire Brandon, a novel",1890,m,high_female,0.237012987012987
uc2.ark:/13960/t20c4xb66,,Tales from  Blackwood.,1889,u,mixed,0.2369942196531792
uc1.b3489091,"Symons, Julian,",The criminal comedy of the contented couple / | $c: Julian Symons.,1985,m,,0.236842105263158
njp.32101066121334,"Campbell, Harriette,",The only daughter,1839,f,high_female,0.2368421052631579
mdp.39015031240867,"Jacobson, Dan.",The confessions of Josef Baisz : | a novel / | $c: by Dan Jacobson.,1977,m,,0.2368421052631579
uc1.$b787136,"Mason, Richard,",The shadow & the peak.,1949,m,mixed,0.2368421052631578
mdp.39015029551549,"Hamilton-Paterson, James.",The view from Mount Dog / | $c: James Hamilton-Paterson.,1986,m,,0.2368421052631578
mdp.39015018623226,"MacLaverty, Bernard.",Cal / | $c: Bernard MacLaverty.,1983,m,high_female,0.2367149758454106
uiuo.ark:/13960/t6pz5gf19,"Blessington, Marguerite,","Strathern, or, Life at home and abroad",1845,f,,0.2367149758454105
uc2.ark:/13960/t72v2dt7t,"Grier, Sydney C.,",The power of the keys,1910,m,high_female,0.2366863905325444
uiuo.ark:/13960/t2k65444z,"Somers, Robert,",The martyr of Glencree,1878,m,high_female,0.2366412213740458
mdp.39015024970751,,"The Best of ""Cosmopolitan"" fiction / | $c: edited by Kate Figes.",1991,u,high_female,0.2366071428571428
nyp.33433067345763,"Eliot, George,",Daniel Deronda,1876,f,,0.2364864864864864
mdp.39015065815691,"Yonge, Charlotte M.",Nuttie's father,1885,f,mixed,0.2364864864864864
inu.30000035034689,"Marcus, David.",Modern Irish stories.,1972,m,high_female,0.2364532019704434
njp.32101066456995,"Cobban, J. Maclaren",The Red Sultan,1893,m,,0.2364341085271317
uc1.b3548202,"Conrad, Joseph,",The works of Joseph Conrad.,1923,m,high_male,0.2364016736401674
mdp.39015031234621,"Hartley, L. P. (Leslie Poles),","Mrs. Carteret receives, | and other stories | $c: [by] L.P. Hartley.",1971,m,mixed,0.2363636363636364
uc2.ark:/13960/t0gt5g961,"Saltus, Edgar,",Enthralled;,1894,m,,0.2363636363636364
mdp.39015008441068,"Marsh, Ngaio,",Dead water.,1973,f,mixed,0.2363636363636364
mdp.39015032980438,"Spence, Vanessa,",The roads are down / | $c: Vanessa Spence.,1993,f,,0.2363636363636363
inu.30000027384795,,The Omnibus of 20th century ghost stories / | $c: edited by Robert Phillips.,1992,u,,0.2363636363636363
mdp.39015063939329,"Lever, Charles James,",St. Patrick's eve,1845,m,high_male,0.2363636363636363
uc2.ark:/13960/t5j96521z,"Collingwood, Harry,",The secret of the sands,1879,m,,0.2362204724409448
uc1.$b116738,,"The English review book of short stories, | $c: compiled by Horace Shipp; with a foreword by Ford Madox Ford.",1932,u,,0.2360742705570292
uc1.b2800122,"Chaundler, Christine.",Everyman's book of legends ...,1963,f,,0.235930735930736
uc1.32106014461054,"Keates, Jonathan,",Soon to be a major motion picture / | $c: Jonathan Keates,1997,m,,0.2358803986710964
uiuo.ark:/13960/t3tt53x7z,"Harding, Anne Raikes,",Decision,1819,f,,0.2357723577235772
nyp.33433074864624,"Glyn, Elinor,",The contrast,1913,f,high_female,0.2357723577235772
uc1.b3324490,"Howitt, William,","Tallangetta, the squatter's home",1857,m,,0.2357414448669201
mdp.39015029983908,"Palandri, Enrico.",The way back / | $c: Enrico Palandri ; translated by Stuart Hood.,1993,m,mixed,0.235632183908046
mdp.39015014198777,"Huxley, Aldous,",Brief candles; | four stories.,1948,m,high_female,0.2355555555555555
mdp.39015030738382,"Ertz, Susan.",The philosopher's daughter / | $c: Susan Ertz.,1976,f,high_female,0.235494880546075
nc01.ark:/13960/t8jd5080k,"Richmond, E. J.",In the fire,1892,f,mixed,0.2352941176470588
uiuo.ark:/13960/t5n87wh6v,"Stanhope, Louisa Sidney.",The confessional of Valombre,1812,f,mixed,0.2352941176470588
inu.30000110600958,"Roche, Charlotte,",Wetlands / | $c: Charlotte Roche.,2009,f,mixed,0.2352941176470588
uc2.ark:/13960/t1hh6j85s,"Normanby, Constantine Henry Phipps,",The contrast,1832,m,,0.2352941176470588
mdp.39015029750851,"York, Carol Beach.",The blue umbrella. | $c: Illustrated by Gareth Floyd.,1969,f,high_female,0.2352941176470588
njp.32101068170883,"Howard, Edward,","Outward bound, or, A merchant's adventures",1838,m,,0.2352941176470588
uiuo.ark:/13960/t81j9s90s,"Fothergill, Jessie,",From Moor isles,1888,f,high_female,0.2352941176470588
mdp.39015063938354,"Duchess,",Portia;,1886,f,mixed,0.2352941176470588
inu.32000009169527,"Household, Geoffrey,",The cats to come / | $c: Geoffrey Household ; illustrations by J. Peccinotti. --,1975,m,high_male,0.2352941176470588
njp.32101068971488,"Kernahan, Coulson,",The house of Rimmon,1885,f,,0.2352941176470588
uiuo.ark:/13960/t0pr8cq12,"Pickering, Ellen,",Who shall be heir?,1840,f,high_female,0.2352941176470588
mdp.39015066796650,"Lawson, Mary,",The other side of the bridge / | $c: Mary Lawson,2006,f,high_male,0.2352941176470588
njp.32101066122258,"Birmingham, George A.,",Benedict Kavanagh,1907,m,,0.2349869451697127
mdp.39015013443281,"Lavin, Mary,","A family likeness, and other stories / | $c: by Mary Lavin.",1985,f,,0.2348484848484848
mdp.39015049971420,"Johnson-Davies, Denys.",Fate of a prisoner and other stories / | $c: Denys Johnson-Davies.,1999,f,high_male,0.2347826086956521
mdp.39015008152061,"Haggard, H. Rider (Henry Rider),","She, | a history of adventure, | $c: by H. Rider Haggard. With illustrations.",1927,m,mixed,0.2346368715083799
mdp.39015018629553,"Welles, Patricia.","Babyhip. [London,] Joseph, 1968. | Mayflower | $c: [1972]",1972,f,high_female,0.2346153846153846
uiuo.ark:/13960/t4hm5wj8f,"Vane, Capel.",The desire of the moth,1895,f,high_female,0.2345679012345679
uiuo.ark:/13960/t20c5g146,"Kelly, Tom,",Time and chance,1882,f,mixed,0.2345679012345679
uc1.$b242889,"Harris, Rosemary,",The summer-house.,1956,f,high_female,0.2344497607655502
mdp.39015022366028,"Courtauld, Augustine,",From the ends of the earth;,1958,u,high_male,0.2344497607655502
uiuo.ark:/13960/t70v8vm6p,"Gaskell, Philip.",A lion among the ladies,1888,m,,0.234375
uiuo.ark:/13960/t6vx0mx02,,A Breton maiden,1888,f,mixed,0.2343749999999999
inu.32000009191745,"Bates, H. E. (Herbert Ernest),",My Uncle Silas / | $c: stories by H.E. Bates ; drawings by Edward Ardizzone.,1947,m,high_male,0.2343749999999999
uc1.b4948981,"Price, Anthony.",Soldier no more : | a novel / | $c: by Anthony Price.,1981,m,high_male,0.2343499197431782
nyp.33433074955489,"Banim, John,",Tales by the O'Hara family,1826,m,mixed,0.2342857142857143
mdp.39015062087070,"Ali, Monica.",Brick Lane / | $c: Monica Ali.,2003,f,high_female,0.2342857142857142
uc1.$b684919,"Atkins, John,","Rain and the river, | a novel.",1954,m,,0.2340425531914894
mdp.39015069171539,"Brazil, Angela,",Queen of the dormitory : | and other stories / | $c: by Angela Brazil.,1926,f,high_female,0.2340425531914893
uc1.$b389693,"Conrad, Joseph,",Romance | $c: [by] J. Conrad and F. M. Hueffer.,1923,m,,0.2339544513457557
njp.32101068178910,"Harding, Anne Raikes,","The refugees, an Irish tale",1822,f,,0.2338983050847457
mdp.39015059975857,"Elphinstone, Margaret.",Voyageurs / | $c: Margaret Elphinstone.,2003,f,,0.2338387869114126
mdp.39015054181956,"Williamson, Graeme.",Strange faith / | $c: Graeme Williamson.,2001,m,,0.2337962962962963
nyp.33433074867395,"Sherwood,","Jamie Gordon, or, The orphan",1851,f,,0.2337662337662338
njp.32101032215137,"Lytton, Rosina Bulwer Lytton,","The school for husbands; or, Moliere's life and times",1852,f,,0.2337662337662337
nyp.33433074866231,"James, Humphrey.",Paddy's woman and other stories,1896,m,,0.2337662337662337
mdp.39015050531303,"Dodds, Robert.","Rattlesnake, and other tales / | $c: Robert Dodds.",2001,m,,0.233695652173913
uiuo.ark:/13960/t4hm5hr2p,"Chatterton, Georgiana,",The lost bride,1872,f,high_female,0.2336769759450172
uc1.b3326023,"Putnam Weale, B. L.",The romance of a few days,1913,m,high_male,0.2336244541484716
uiuo.ark:/13960/t6h139225,"Bennett, William,","The cavalier, a romance",1821,m,high_male,0.2336182336182336
mdp.39015048860822,"Thomas, Ruth,",The dance settee and other stories / | $c: Ruth Thomas.,1999,f,high_female,0.2335766423357665
mdp.39015080846713,,Tell-tales 4 : | [the global village] / | $c: edited by Courttia Newland and Monique Roffey.,2009,u,,0.2334630350194552
uc2.ark:/13960/t9765jt6p,"Harvey, William,",Irish life & humour in anecdote and story,1906,m,mixed,0.2334384858044164
njp.32101067645943,"Hofland,",Moderation,1825,f,high_female,0.2333333333333334
uc1.32106015013524,"Benzie, Alex",The angle of incidence / | $c: Alex Benzie,1999,m,,0.2333333333333333
mdp.39015040991369,"Hoban, Russell.",Fremder / | $c: Russell Hoban.,1996,m,high_female,0.2333333333333333
uc1.b3321872,"Griffith, Cecil.",Valentine Forde,1870,m,,0.2333333333333333
mdp.39015059417876,"Strong, L. A. G. (Leonard Alfred George),","Darling Tom, | and other stories.",1952,m,mixed,0.2333333333333333
uiuo.ark:/13960/t9n30df5d,"Mills, John,","The old hall, or, Our hearth and homestead",1845,m,,0.2333333333333333
uva.x000966281,"Ebner-Eschenbach, Marie von,",The two contesses,1893,f,,0.2333333333333332
uiuo.ark:/13960/t3nw02j0g,"Mackay, Charles,","The twin soul; or, The strange experiences of Mr. Rameses",1887,m,high_male,0.2332155477031802
mdp.39015000599111,"Raven, Simon,",The Sabre Squadron /,1966,m,high_male,0.2331081081081081
mdp.39015064708145,"Ali, Monica,",Alentejo Blue / | $c: Monica Ali.,2006,f,,0.233009708737864
nyp.33433074901889,"Michael Michaelowitch,",Never say die,1908,m,mixed,0.233009708737864
hvd.hnnxid,"Daunt, William J. O'Neill,",The husband-hunter,1839,m,,0.233009708737864
uiuo.ark:/13960/t4cn7r971,"Smart, Hawley,",Sunshine and snow,1878,m,mixed,0.2329545454545455
inu.32000002543264,"Thirkell, Angela (Mackail)",Enter Sir Robert.,1955,f,,0.2328767123287671
uc1.b4570834,"Benson, Stella,","Christmas formula, | and other stories, | $c: by Stella Benson, with a front. by Clare Leighton, and a foreword by Geoffrey West.",1932,f,,0.2328767123287671
njp.32101064908922,"Stradling, Matthew,","The misadventures of Mr. Catlyne, Q.C",1873,m,,0.232876712328767
mdp.39015080853487,"Duns, Jeremy,",Free agent / | $c: Jeremy Duns.,2009,m,,0.2326621923937359
umn.31951002116505o,"Wheatley, Dennis,",Mediterranean nights : | a collection of short stories / | $c: Dennis Wheatley.,1965,m,mixed,0.232597623089983
mdp.39015033791511,"Zangwill, Israel,",Children of the Ghetto,1892,m,,0.2325581395348837
mdp.39015031241170,"James, Henry,",Stories revived,1885,m,,0.2325581395348837
dul1.ark:/13960/t6ww88v9c,"Bayfield, E. G.,",A winter in Bath,1807,f,high_female,0.2325581395348837
uc1.b4980414,"Megaw, Arthur Stanley,","The golden road; | an anthology of travel, | $c: selected and arranged by Arthur Stanley [pseud.] Illustrated by Phyllis Bray.",1938,m,high_male,0.2324959914484233
uc1.$b242895,"Frost, Ernest,",The dark peninsula.,1949,m,,0.2324929971988795
mdp.39015041056865,"Long, Earl G.",Voices from a drum / | $c: Earl G. Long.,1996,m,high_male,0.2324324324324324
njp.32101068169570,"Galt, John,",Eben Erskine;,1833,m,,0.2323232323232324
uiuo.ark:/13960/t3vt1xh6t,"Capes, J. M.",The mosaic-worker's daughter,1868,m,high_female,0.2323232323232323
mdp.39015059982127,"Dunmore, Helen,",Mourning Ruby / | $c: Helen Dunmore.,2003,f,,0.2322274881516587
inu.30000045101692,"Herbert, Kathleen.",Spellcraft : | Old English heroic legends / | $c: Kathleen Herbert.,1993,f,high_male,0.2321899736147757
uiuo.ark:/13960/t1fj2t155,,The Curate of Sadbrooke,1865,u,mixed,0.2321428571428572
mdp.39015050981714,"Burgess, Anthony,",Beds in the East.,1959,m,,0.2321428571428571
uiuo.ark:/13960/t0bv80m2k,"Marsh-Caldwell, Anne,",The triumphs of time,1844,f,,0.232142857142857
mdp.39015001573248,"Firbank, Ronald,","The new rythum, | and other pieces.",1962,m,,0.2319391634980988
uc1.b3322280,"Ballantyne, R. M.",In the track of the troops,1881,m,high_male,0.2319391634980988
uc2.ark:/13960/t7dr2vv3s,"Binnie-Clark, Georgina,",A summer on the Canadian prairie,1910,f,,0.2319148936170213
mdp.39015032509302,"Fine, Anne.",In cold domain / | $c: Anne Fine.,1994,f,,0.2318840579710145
mdp.39015000625064,"Knox, Oliver.",An Italian delusion / | $c: [by] Oliver Knox.,1975,m,high_male,0.2318840579710145
njp.32101067643989,"Fenn, George Manville,",The Mynns' mystery,1891,m,,0.2317073170731707
uiuo.ark:/13960/t9f47zg06,"Lyall, Edna,",Knight-errant,1887,f,mixed,0.2317073170731707
uc1.b4078906,"Święcicki, Marek.","With the Red devils at Arnhem, | $c: by Marek Świe̜ciciki.",1945,u,high_male,0.2317073170731706
mdp.39015031241758,"James, Henry,",Stories revived,1885,m,,0.2316176470588236
mdp.39076000700687,"Lawrence, D. H. (David Herbert),","The woman who rode away, and other stories / | $c: D.H. Lawrence.",1950,m,high_female,0.2316076294277929
mdp.39015014117744,"Porter, Anna Maria,",Roche-blanche;,1822,f,high_male,0.2315436241610737
uiuo.ark:/13960/t0pr89j9v,,The Master of Wingbourne,1866,u,,0.2314814814814814
uiuo.ark:/13960/t7br9fv1w,"Westall, William,",Trust-money,1892,m,,0.2314814814814814
mdp.39015001751547,"Dahl, Roald.","The best of Roald Dahl : | stories from Over to you, Someone like you, Kiss kiss, Switch bitch / | $c: Roald Dahl ; introduction by James Cameron.",1983,m,mixed,0.2314285714285714
uc1.32106013248205,"Weldon, Fay",Worst fears / | $c: Fay Weldon,1996,f,high_female,0.2314049586776859
uc1.b3322325,"Hamley, W. G.",Captain Clutterbuck's champagne,1862,u,,0.2313725490196078
mdp.39015064955613,"Edgell, Zee.",Time and the river / | $c: Zee Edgell.,2007,f,high_female,0.2312925170068027
mdp.39015038142017,"Foley, Michael,",The road to notown / | $c: Michael Foley.,1996,m,,0.2311977715877437
uc2.ark:/13960/t38059v3c,Bartimeus.,"The navy eternal, which is the navy-that-floats",1918,u,high_male,0.2311827956989247
uiuo.ark:/13960/t9x06n58w,"Braddon, M. E.",The Lovels of Arden,1871,f,,0.231111111111111
hvd.hn2he3,"Kendall, Edward Augustus,","The stories of Senex, or, Little histories of little people",1800,m,mixed,0.2307692307692308
uc2.ark:/13960/t7pn9400j,"Wood, Henry,",Our children,1876,f,high_male,0.2307692307692308
uc1.$b244951,"Stern, G. B. (Gladys Bronwyn),",The dark gentleman / | $c: by G.B. Stern.,1927,f,mixed,0.2307692307692308
mdp.39015000609357,"Soyinka, Wole.",Seasons of anomy.,1973,u,high_male,0.2307692307692307
njp.32101067173227,"Scott, Walter,",Tales and romances,1833,m,,0.2307692307692307
uc1.$b794438,"Charlton, Lionel Evelyn Oswald,",The stolen expedition.,1934,m,high_male,0.2307692307692307
uiuo.ark:/13960/t0tq6gd2w,"Nunn, Lorenzo N.,",The militia major,1852,f,mixed,0.2307692307692307
uiuo.ark:/13960/t2k65429g,"Payn, James,",Under one roof,1879,m,,0.2307692307692307
uiuo.ark:/13960/t3029f44t,"Duchess,",Under-currents,1888,f,,0.2307692307692307
uiuo.ark:/13960/t7vm4wc4t,"Combermere,",Shattered idols,1865,u,,0.2307692307692307
uiuo.ark:/13960/t72v2tc6g,"Carey, Rosa Nouchette,",The search for Basil Lyndhurst,1889,f,,0.2307692307692307
uc1.$b106127,"Lewis, Wyndham,","The human age: book two, Monstre gai; book 3, Malign fiesta.",1955,m,high_male,0.2305295950155763
mdp.39015077656380,"Gummerson, Drew.",Me and Mickie James / | $c: Drew Gummerson.,2008,m,high_male,0.2305295950155763
uc2.ark:/13960/t9z034n1r,"Field, Julian Osgood,",Aut diabolus aut nihil,1895,m,high_male,0.2305295950155762
uc1.$b300869,"Hichens, Robert Smythe,",My desert friend and other stories / | $c: by Robert Hichens.,1931,m,mixed,0.2305194805194804
mdp.39015080823795,,Midsummer nights / | $c: edited by Jeanette Winterson.,2009,u,,0.230379746835443
njp.32101068606126,"Whitechurch, Victor L.",The locum tenens,1906,m,mixed,0.2303370786516853
uc2.ark:/13960/t74t6hj59,"Delafield, E. M.,",War-workers,1918,f,high_female,0.2303030303030303
uc2.ark:/13960/t1rf5nx1q,"Birmingham, George A.,",Lady Bountiful,1921,m,mixed,0.2303030303030303
mdp.39015032107131,"Tennant, Emma.",Woman beware woman / | $c: Emma Tennant.,1983,f,mixed,0.2302631578947367
uc1.b3581483,"Jones, Hannah Maria,","The gipsy mother, or, The miseries of enforced marriage",1840,f,mixed,0.2302158273381295
nyp.33433074852835,"Birmingham, George A.,",The seething pot,1905,m,high_male,0.2300469483568075
nyp.33433075752216,"Steele, Anna C.",Gardenhurst,1867,u,,0.2299999999999999
mdp.39015011501692,"Banks, Lynne Reid,",Casualties : | a novel / | $c: by Lynne Reid Banks.,1986,f,,0.229946524064171
uc2.ark:/13960/t0tq5sq1s,"Bowden, H. Park.",The witch of Atlas,1889,u,,0.2298136645962732
uc1.32106018079001,"Keegan, Mel",Fortunes of war / | $c: Mel Keegan,2000,m,,0.2296875
uiuo.ark:/13960/t8gf1313b,"Chamier, Frederick,",The life of a sailor,1832,m,high_male,0.2296819787985866
inu.30000096448505,"Salmons, Stanley.",Alexei's tree and other stories / | $c: Stanley Salmons.,2004,m,mixed,0.2296296296296296
uc1.b3321781,"Trevelyan, George Otto,",The ladies in Parliament and other pieces,1869,m,high_male,0.2295081967213115
mdp.39015053541341,"Kennard, Coleridge, Sir, bart.,",Level crossings / | $c: by Coleridge Kennard.,1924,m,,0.2295081967213114
uiuo.ark:/13960/t88g9979x,"Lee, Holme,",Sylvan Holt's daughter,1858,f,high_female,0.2294372294372294
nyp.33433082408620,"Sparroy, Wilfrid.",Persian children of the royal family;,1902,u,high_male,0.2293762575452716
uiuo.ark:/13960/t59c79t6s,"Forde, Gertrude.",In the old palazzo,1885,f,high_female,0.2293577981651375
