text_string,occurs_100k
prince of wales road,0.00119
raynes park,0.00118
pudding lane,0.00118
birkbeck,0.00118
f r g s ,0.00117
monmouth street,0.00117
clifford street,0.00116
pembridge gardens,0.00116
pimlico road,0.00116
serpentine gallery,0.00115
maryle,0.00115
daubeney,0.00115
kensal rise,0.00115
west drayton,0.00114
camden passage,0.00114
new malden,0.00114
hanworth,0.00113
islington green,0.00113
basinghall,0.00113
perivale,0.00113
south norwood,0.00113
knightrider street,0.00112
battersea fields,0.00112
scot land yard,0.00112
londom,0.00112
zoological garden,0.00111
lower grosvenor street,0.00111
barlby road,0.0011
chiswick high road,0.0011
ealing broadway,0.0011
frognal,0.00109
herne hill,0.00109
hatchards,0.00108
throgmorton street,0.00108
scadbury,0.00108
millennium dome,0.00108
clarges,0.00108
upper richmond road,0.00108
london london,0.00108
new southgate,0.00107
royal hospital road,0.00107
lon don bridge,0.00106
pentonville road,0.00106
great russel street,0.00106
pentonville prison,0.00106
campden hill gardens,0.00106
tofton,0.00105
lambeth road,0.00105
musard,0.00105
hatton gardens,0.00104
clapham road,0.00104
east lane,0.00104
kingsley hall,0.00104
colindale,0.00103
stroud green,0.00102
latimer road,0.00102
west kensing,0.00101
bentinck street,0.00101
newham,0.00101
roehamp,0.00101
south west london,0.00101
british library,0.00101
teddington lock,0.00101
woburn square,0.001
red lion street,0.001
west brompton,0.00099
throgmorton,0.00099
cranbourn street,0.00098
st george s in the east,0.00098
kensal town,0.00098
middlesex hospital,0.00097
phillimore gardens,0.00097
campden hill road,0.00097
big ben,0.00097
markham square,0.00097
hackney downs,0.00097
clapham high street,0.00096
lea bridge road,0.00096
greenford,0.00096
great smith street,0.00096
garrick street,0.00096
london museum,0.00095
south place,0.00095
east croydon,0.00095
holborn viaduct,0.00095
cock lane,0.00095
thornton heath,0.00095
acre lane,0.00095
physic garden,0.00095
st pancras way,0.00094
alexandra palace,0.00094
euston square station,0.00094
kew bridge,0.00094
whitechapel gallery,0.00094
ormond street,0.00094
lonuon,0.00094
arnos grove,0.00094
coldharbour lane,0.00094
st clement danes,0.00094
tra falgar square,0.00094
royal albert hall,0.00094
broadcasting house,0.00093
cromer street,0.00093
southwark cathedral,0.00093
wembley park,0.00093
piccadilly hotel,0.00093
queenhithe,0.00093
willes road,0.00093
somerset house,0.00092
victoria coach station,0.00092
wakefield tower,0.00092
poplar,0.00092
sternhold,0.00092
streatham park,0.00091
leicester house,0.00091
northumberland house,0.00091
balls pond road,0.00091
whitecross street prison,0.0009
plumstead,0.0009
london heathrow,0.0009
orme square,0.0009
putney heath,0.00089
vincent square,0.00089
st martin in the fields,0.00089
chalk farm road,0.00089
somerstown,0.00089
northcote road,0.00089
blackfriars road,0.00088
royal festival hall,0.00088
erith,0.00088
compton street,0.00088
west wickham,0.00088
waterloo street,0.00088
powis square,0.00088
charlwood street,0.00088
finsbury town hall,0.00087
havering park,0.00087
london mail,0.00087
great st helen,0.00087
rosebery avenue,0.00087
st vedast,0.00087
mare street,0.00087
south bank centre,0.00086
holborn empire,0.00086
talfourd,0.00086
chesterfield street,0.00086
portpool lane,0.00086
purley way,0.00085
ampton street,0.00085
east dulwich,0.00085
kegent s park,0.00085
gray s inn,0.00084
east sheen,0.00084
crosby hall,0.00084
ledbury road,0.00084
thurloe square,0.00084
west ham lane,0.00084
orgar,0.00084
bunhill,0.00084
simurgh,0.00083
king s cross,0.00083
southampton row,0.00083
thurloe,0.00083
grosvenor crescent,0.00083
tanza road,0.00082
west of eng,0.00082
m r c s eng ,0.00082
ritz hotel,0.00082
gresham street,0.00081
methuen london,0.00081
norton folgate,0.00081
carshalton,0.00081
city of london,0.00081
victoria tower,0.00081
st peter s street,0.00081
bclgravia,0.00081
inner london,0.00081
london docks,0.0008
columbia road,0.00079
abchurch lane,0.00079
conway hall,0.00079
anchorage point,0.00079
belmarsh,0.00078
old palace yard,0.00077
vigo street,0.00077
south molton st ,0.00077
modern england,0.00077
twickenham park,0.00077
maclise,0.00076
hammersmith road,0.00076
endsleigh gardens,0.00076
kentish village,0.00076
st marylebone,0.00075
lady hertford,0.00075
chessington,0.00075
kennington oval,0.00075
leinster road,0.00075
mostyn road,0.00075
garrick theatre,0.00074
warwick gardens,0.00074
petty wales,0.00074
vauxhall bridge rd,0.00074
newgate,0.00074
wandsworth prison,0.00074
anerley park,0.00073
merton hall,0.00073
claremont square,0.00073
brockley park,0.00073
edridge,0.00072
st martin s theatre,0.00072
trinity square,0.00072
great james street london,0.00072
walham,0.00072
pall mall east,0.00071
kensington gravel pits,0.00071
shaftsbury avenue,0.00071
london john murray,0.0007
saint james s park,0.0007
cable street,0.0007
tenterden street,0.0007
bessborough gardens,0.0007
borough road,0.00069
st james hall,0.00069
pottery lane,0.00069
great newport street,0.00069
eversholt street,0.00069
fournier street,0.00069
highgate woods,0.00068
west hamp,0.00068
st james s park station,0.00068
kingsland high street,0.00068
great northern hotel,0.00068
londoii,0.00068
bethnal green road,0.00068
hendon,0.00068
st george s fields,0.00068
shortlands,0.00067
gidea park,0.00067
saville row,0.00067
old jewry,0.00067
londra,0.00067
turnbull street,0.00067
harringay,0.00067
hampftead,0.00066
albermarle street,0.00066
pankhurst,0.00066
queen consort,0.00066
vincula,0.00066
covent garden opera house,0.00066
westminster road,0.00066
londok,0.00066
st luke s,0.00065
moorflelds,0.00065
cadogan street,0.00065
eel pie island,0.00065
redcliffe gardens,0.00065
london ,0.00065
tenos,0.00065
furnival street,0.00065
glebe place,0.00065
westminster palace,0.00064
store street,0.00064
ratcliffe highway,0.00064
north east london,0.00064
muswell hill road,0.00064
shoreditch high street,0.00064
great ormond street hospital,0.00064
panton street,0.00064
west bourne park,0.00063
lillie bridge,0.00063
pentonville road london,0.00063
kensington high,0.00063
pinner,0.00063
cricklewood broadway,0.00063
maida hill,0.00062
coburg theatre,0.00062
birdcage walk,0.00062
victoria dock,0.00062
abbey wood,0.00062
old queen street,0.00062
paddington canal,0.00061
sayes court,0.00061
wandsworth bridge,0.00061
london season,0.00061
tristram shandy,0.00061
whittington hospital,0.00061
sloane square station,0.0006
whitgift,0.0006
horniman,0.0006
tate britain,0.0006
dulwich village,0.0006
modern london,0.0006
neasden lane,0.00059
leather lane,0.00059
jewin street,0.00059
charterhouse square,0.00059
little college street,0.00059
shoreditch station,0.00058
taviton street,0.00058
barking road,0.00058
aldgate east,0.00058
grosvenor chapel,0.00058
kingsway london,0.00058
hampstead garden,0.00058
london poor,0.00058
elsdale,0.00057
cahusac,0.00057
portman street,0.00057
st bride street,0.00057
british island,0.00057
holloway gaol,0.00057
shaftesbury theatre,0.00057
tokenhouse yard,0.00057
ratcliff highway,0.00056
st john s gate,0.00056
great titchfield street,0.00056
cabot square,0.00056
lupus street,0.00056
kingston bridge,0.00056
turnpike lane,0.00055
sackvilles,0.00055
montagu place,0.00055
kilburn park,0.00055
newington green,0.00055
dean s yard,0.00055
marylebone gardens,0.00055
munster road,0.00055
tavistock place,0.00055
