text_string,occurs_100k
east berlin,0.02635
fulham,0.02631
kalevala,0.02624
petya,0.02617
winnipeg,0.02617
yellow river,0.02615
dordogne,0.02613
salamanca,0.0261
edenhurst,0.02609
thika,0.02606
south kensington,0.02602
thord,0.02601
zululand,0.02593
dachau,0.02586
dalmatia,0.02585
breslau,0.02583
west bengal,0.02579
euston,0.02576
loki,0.02574
majnun,0.02573
yamuna,0.02568
kafanchan,0.02566
sabine,0.02563
mantua,0.02561
cambodia,0.02561
auvergne,0.02554
turk,0.0255
acropolis,0.02546
cawnpore,0.02542
bryn mawr,0.02531
dubai,0.02528
grasse,0.02526
himalaya,0.02523
persian gulf,0.02521
montparnasse,0.02517
greenock,0.02515
culloden,0.02512
cruachan,0.0251
minnesota,0.02506
shahraban,0.02504
bahamas,0.02501
liverpool street,0.02501
green park,0.025
drina,0.02499
grosvenor street,0.02494
grenada,0.02494
kandy,0.02494
fez,0.02493
kosovo,0.02492
louisiana,0.0249
frisco,0.02488
carcassonne,0.02486
notting hill,0.02485
moravia,0.02482
springfield,0.02477
gaborone,0.02473
zoological gardens,0.02467
boulevard,0.0246
las vegas,0.0246
ormond,0.02459
tivoli,0.02458
stamboul,0.02456
auschwitz birkenau,0.02454
azores,0.02454
arctic ocean,0.02454
santa lucia,0.02454
central america,0.02453
paraguay,0.02453
barton manor,0.02452
hindustan,0.02448
burnaby,0.02446
idah,0.02445
atlanta,0.0244
pau,0.0244
negev,0.02432
mount kenya,0.02425
shropshire,0.02423
port said,0.02423
arctic,0.0242
addis ababa,0.0242
roman empire,0.02416
newark,0.02413
lombard street,0.02412
gaul,0.0241
martinique,0.02409
lugu,0.02408
ravenna,0.02406
harmondsworth,0.02403
kislovodsk,0.02402
british columbia,0.02401
somerville,0.02401
bahrain,0.02399
athlone,0.02397
cameroon,0.0239
hargeisa,0.02389
moldavia,0.02386
ostia,0.02385
east pakistan,0.02384
montana,0.02378
castlebar,0.02377
orgaz,0.02375
downing street,0.02373
whitechapel,0.02368
benghazi,0.02364
uruguay,0.02354
petropavlovsk,0.02353
dumfries,0.02353
harwich,0.02352
stafford,0.02351
mysore,0.02346
graz,0.02343
arlingham,0.0234
pompey,0.02335
nimrod,0.02334
ptolemais,0.02333
kuala lumpur,0.02333
ashford,0.0233
hof,0.02328
kansas,0.02328
golden horn,0.02326
owerri,0.0232
lake district,0.02318
pittsburgh,0.02317
surinam,0.02315
ecuador,0.02314
zambesi,0.02314
battersea,0.02309
rheims,0.02308
dunedin,0.02304
vincennes,0.02302
pirot,0.02302
mdlle,0.02302
compiegne,0.02299
salonika,0.02299
mazabuka,0.02298
rhodope,0.02297
bashan,0.02295
meuse,0.02292
minya,0.02291
labrador,0.02291
turenn,0.02289
wuhan,0.02287
malaysia,0.02287
kula,0.02287
sochi,0.02283
melverley,0.02278
zillu,0.02277
nara,0.02276
table mountain,0.02274
mayfair,0.0227
salmo,0.02268
saracens,0.02268
maryland,0.02267
calgary,0.02264
tiverton,0.02261
blanche,0.0226
monaco,0.0226
tendring hall,0.02258
duala,0.02257
trafalgar,0.02251
buzuluk,0.02249
new hampshire,0.02248
falkland,0.02245
canberra,0.02245
dauphine,0.02243
origny,0.02241
ginza,0.0224
sichang,0.0224
pusan,0.0224
mankind,0.02239
hyde park corner,0.02238
mount carmel,0.02236
majorca,0.02231
antonia,0.0223
hounslow,0.02227
lewisburg,0.02227
st ,0.02226
philly,0.02225
