text_string,occurs_100k
f r g s ,0.00198
vice warden,0.00198
bloomsbury street,0.00196
wood green,0.00196
harlesden,0.00196
north west london,0.00196
lon don bridge,0.00195
beckton,0.00192
adelphi terrace,0.00192
hatherley road,0.00192
scot land yard,0.00192
beany,0.00191
redriff,0.00191
cable street,0.00191
inchbold,0.00191
rosebery avenue,0.0019
millennium dome,0.0019
embankment gardens,0.0019
west wickham,0.00189
elvaston place,0.00189
rathbone place,0.00189
alleyn,0.00186
harrods,0.00186
pentonwille,0.00185
caxton hall,0.00185
canonbury,0.00185
middle temple lane,0.00184
mort lake,0.00184
pentonville prison,0.00183
london railway,0.00183
bedfont,0.00182
dollis hill,0.00181
canary wharf,0.00181
sussex gardens,0.00181
goldhawk road,0.0018
highgate wood,0.00179
carshalton,0.00179
new kent road,0.00178
kingsland road,0.00178
buckingham palace road,0.00178
wandsworth road,0.00178
lalage,0.00177
neasden,0.00177
harrow on the hill,0.00177
westbourne park road,0.00177
hornchurch,0.00176
greenwich palace,0.00176
southwark street,0.00176
blackwall tunnel,0.00176
victoria dock,0.00176
hampton wick,0.00175
hyde park gate,0.00175
pudding lane,0.00175
burlington arcade,0.00175
lollard,0.00173
london clinic,0.00171
hanwell,0.0017
tollington park,0.0017
torrington square,0.0017
dowgate hill,0.0017
camomile street,0.00169
claybury,0.00168
curtain road,0.00168
cadogan gardens,0.00167
denbigh street,0.00167
brockley,0.00166
port of london,0.00166
fulham broadway,0.00165
hammersmith road,0.00165
downshire hill,0.00165
london ,0.00165
lambeth palace,0.00165
nunhead,0.00164
gray s inn square,0.00164
putney heath,0.00164
hampstead garden suburb,0.00164
rhodesia house,0.00164
panton street,0.00163
euston road london,0.00163
east india dock road,0.00163
pall mall east,0.00163
holloway gaol,0.00163
brondesbury,0.00162
dolphin square,0.00162
london dock,0.00162
kentish village,0.00162
peckham rye,0.00162
queen square london,0.0016
chenies street,0.0016
north audley street,0.0016
billiter street,0.0016
upton park,0.0016
coleman street,0.00159
north harrow,0.00159
islington green,0.00158
st paul s cathedral,0.00158
hanway street,0.00157
willesden green,0.00157
st john s street,0.00156
cremorne gardens,0.00156
edwardes square,0.00156
knightrider street,0.00155
willesden junction,0.00155
roehamp,0.00154
tavistock place,0.00154
tate modern,0.00154
sidmouth street,0.00154
flood street,0.00153
pavilion road,0.00153
central hall,0.00151
whitechapel high street,0.00151
cutty sark,0.00151
bethlehem hospital,0.0015
apsley house,0.0015
kensington park road,0.00149
kennington oval,0.00149
saint james s park,0.00149
high holborn,0.00148
edgeware road,0.00147
great ormond street hospital,0.00147
clapham road,0.00146
worship street,0.00146
alexandra palace,0.00146
hadley wood,0.00145
wulfstan,0.00145
clarkenwell,0.00143
upper richmond road,0.00143
shooter s hill,0.00143
lammas,0.00142
paddington basin,0.00142
lupus street,0.00142
holloway prison,0.00141
cudham,0.00141
stoughton london,0.00141
chalk farm road,0.0014
soho street,0.0014
pimlico road,0.0014
st clement danes,0.0014
belsize,0.0014
cat hill,0.00139
earls court road,0.00139
market place,0.00139
london charities,0.00139
parsons green,0.00139
battersea park road,0.00138
turnpike lane,0.00137
banstead downs,0.00137
vanburgh,0.00136
lady hertford,0.00136
tenos,0.00136
kingsway,0.00136
pennyfields,0.00136
east sheen,0.00136
whitechapel art gallery,0.00136
ennismore gardens,0.00136
bench walk,0.00135
middlesex hospital,0.00134
camberwell new road,0.00134
westminster palace,0.00134
m r c s eng ,0.00134
putney high street,0.00134
hillingdon hall,0.00133
wembley arena,0.00133
buckingham gate,0.00133
midland hotel,0.00133
serpentine gallery,0.00133
covcnt garden,0.00133
margiana,0.00132
turnagain lane,0.00132
st antholin,0.00132
st george s fields,0.00131
south bank centre,0.00131
guildhall banquet,0.00131
ealing broadway,0.0013
london london,0.0013
greville place,0.0013
ken sington gardens,0.0013
convent garden,0.0013
forest gate,0.0013
shirland road,0.00129
royal opera house,0.00129
great coram street,0.00128
saffron hill,0.00128
tottenham road,0.00128
gloucester gate,0.00128
commercial road east,0.00128
merton road,0.00127
brompton oratory,0.00127
vauxhall bridge rd,0.00127
glebe place,0.00126
clare market,0.00126
brompton cemetery,0.00126
almayne,0.00126
de vere gardens,0.00126
east croydon,0.00126
garrick street,0.00126
totten ham court road,0.00125
st luke s,0.00125
margaret street,0.00125
east of london,0.00124
cock lane,0.00124
white cross street,0.00124
devonshire street,0.00124
great james street,0.00123
basuto,0.00123
erith,0.00123
gray s inn,0.00122
holland road,0.00122
norwood cemetery,0.00121
vincent square,0.0012
queens square,0.0012
talfourd,0.00119
st george s in the east,0.00119
hans place,0.00119
brown s hotel,0.00119
st mary le strand,0.00119
wandsworth common,0.00118
kllburn,0.00118
clanricarde gardens,0.00118
chiswick mall,0.00117
bexley heath,0.00117
craven hill,0.00117
st james square,0.00116
