text_string,occurs_100k
embankment gardens,0.00191
elvaston place,0.00189
rathbone place,0.00189
harrods,0.00187
pentonwille,0.00186
caxton hall,0.00186
canonbury,0.00185
middle temple lane,0.00185
mort lake,0.00184
pentonville prison,0.00184
london railway,0.00183
dollis hill,0.00182
canary wharf,0.00182
sussex gardens,0.00182
goldhawk road,0.0018
highgate wood,0.0018
new kent road,0.00179
kingsland road,0.00179
buckingham palace road,0.00179
wandsworth road,0.00179
lalage,0.00178
neasden,0.00178
westbourne park road,0.00177
greenwich palace,0.00177
southwark street,0.00177
victoria dock,0.00176
hyde park gate,0.00176
pudding lane,0.00176
burlington arcade,0.00175
lollard,0.00173
london clinic,0.00172
hanwell,0.00171
tollington park,0.00171
torrington square,0.00171
dowgate hill,0.0017
camomile street,0.0017
curtain road,0.00168
cadogan gardens,0.00168
denbigh street,0.00167
brockley,0.00167
fulham broadway,0.00166
hammersmith road,0.00166
downshire hill,0.00166
london ,0.00166
lambeth palace,0.00165
nunhead,0.00165
gray s inn square,0.00165
hampstead garden suburb,0.00165
rhodesia house,0.00164
panton street,0.00164
euston road london,0.00164
east india dock road,0.00164
pall mall east,0.00163
holloway gaol,0.00163
brondesbury,0.00163
dolphin square,0.00163
london dock,0.00163
kentish village,0.00162
peckham rye,0.00162
queen square london,0.00161
chenies street,0.00161
north audley street,0.0016
billiter street,0.0016
upton park,0.0016
coleman street,0.0016
islington green,0.00159
st paul s cathedral,0.00159
hanway street,0.00158
willesden green,0.00158
st john s street,0.00157
cremorne gardens,0.00156
edwardes square,0.00156
knightrider street,0.00156
willesden junction,0.00155
roehamp,0.00155
tavistock place,0.00155
tate modern,0.00155
sidmouth street,0.00155
flood street,0.00153
pavilion road,0.00153
central hall,0.00152
whitechapel high street,0.00152
cutty sark,0.00151
kensington park road,0.0015
kennington oval,0.0015
saint james s park,0.0015
high holborn,0.00149
edgeware road,0.00148
great ormond street hospital,0.00147
clapham road,0.00147
worship street,0.00147
alexandra palace,0.00146
clarkenwell,0.00144
upper richmond road,0.00143
lammas,0.00143
paddington basin,0.00143
lupus street,0.00142
holloway prison,0.00142
stoughton london,0.00141
chalk farm road,0.00141
pimlico road,0.00141
st clement danes,0.00141
belsize,0.0014
cat hill,0.0014
earls court road,0.0014
london charities,0.00139
parsons green,0.00139
battersea park road,0.00139
turnpike lane,0.00137
vanburgh,0.00137
lady hertford,0.00137
tenos,0.00137
pennyfields,0.00137
east sheen,0.00137
whitechapel art gallery,0.00136
ennismore gardens,0.00136
bench walk,0.00136
camberwell new road,0.00134
westminster palace,0.00134
m r c s eng ,0.00134
putney high street,0.00134
buckingham gate,0.00133
midland hotel,0.00133
serpentine gallery,0.00133
covcnt garden,0.00133
margiana,0.00132
turnagain lane,0.00132
st antholin,0.00132
st george s fields,0.00132
south bank centre,0.00132
guildhall banquet,0.00131
ealing broadway,0.00131
london london,0.00131
greville place,0.00131
ken sington gardens,0.0013
convent garden,0.0013
forest gate,0.0013
shirland road,0.00129
royal opera house,0.00129
great coram street,0.00129
saffron hill,0.00129
tottenham road,0.00128
gloucester gate,0.00128
commercial road east,0.00128
merton road,0.00128
brompton oratory,0.00128
vauxhall bridge rd,0.00127
glebe place,0.00127
clare market,0.00127
brompton cemetery,0.00126
almayne,0.00126
de vere gardens,0.00126
garrick street,0.00126
totten ham court road,0.00126
margaret street,0.00125
cock lane,0.00125
white cross street,0.00125
devonshire street,0.00125
great james street,0.00124
basuto,0.00123
gray s inn,0.00122
holland road,0.00122
cannon street station,0.00122
norwood cemetery,0.00122
vincent square,0.00121
norbury park,0.00121
queens square,0.0012
talfourd,0.0012
st george s in the east,0.0012
hans place,0.0012
brown s hotel,0.00119
st mary le strand,0.00119
wandsworth common,0.00119
kllburn,0.00119
clanricarde gardens,0.00118
fenchurch street station,0.00118
chiswick mall,0.00118
craven hill,0.00117
st james square,0.00116
aegean islands,0.00116
cheshire cheese,0.00116
methuen london,0.00116
dornton,0.00116
dyott street,0.00116
londok,0.00115
rotherhith,0.00115
hornsey road,0.00114
brompton road london,0.00114
victoria palace,0.00114
cam den town,0.00113
hendon,0.00113
hackney empire,0.00113
big ben,0.00113
porchester terrace,0.00113
davies street,0.00112
thurloe square,0.00112
marchmont street,0.00112
kensington museum,0.00111
haymarket theatre,0.00111
wanstead flats,0.00111
petty wales,0.00111
westbourne green,0.0011
claremont square,0.0011
archway road,0.00109
camberwell green,0.00109
charing cross hospital,0.00109
hotel london,0.00108
new bond street london,0.00108
st martin s le grand,0.00108
battersea power station,0.00108
south molton street,0.00108
brushfield street,0.00108
brixton prison,0.00108
west india dock,0.00107
lillie bridge,0.00107
tavistock hotel,0.00106
bunhill fields,0.00106
east cheap,0.00106
cadogan street,0.00106
cressingham,0.00106
southwark bridge road,0.00106
rosslyn hill,0.00105
little russell street,0.00105
ave maria lane,0.00104
hatchards,0.00104
lancaster house,0.00103
cranbourn alley,0.00103
arlingford,0.00102
newington green,0.00102
st edmund the king,0.00101
aldermanbury,0.00101
tottenham lane,0.00101
london docks,0.001
wakefield tower,0.001
colney hatch,0.001
westminster cathedral,0.001
seething lane,0.00099
lea bridge,0.00099
ledbury road,0.00099
devonshire terrace,0.00099
great smith street,0.00098
spital fields,0.00098
jermyn st ,0.00098
northumberland house,0.00098
dowgate,0.00098
woodgreen,0.00097
harringay,0.00097
markham square,0.00097
lansdowne crescent,0.00097
winchmore,0.00097
milkwood road,0.00097
royal court theatre,0.00097
addle hill,0.00097
lexham gardens,0.00096
great st helen,0.00096
bow road,0.00096
bentinck street,0.00096
st pancras church,0.00096
hackney downs,0.00096
canon street,0.00096
gough square,0.00096
theobalds road,0.00095
titchfield street,0.00095
holborn empire,0.00095
golders green road,0.00094
tothill fields,0.00094
cromwell gardens,0.00094
hackney wick,0.00094
london coliseum,0.00094
maida hill,0.00093
whitecross street prison,0.00093
zoological garden,0.00093
sloane square station,0.00093
west minster bridge,0.00093
upper thames street,0.00093
old palace yard,0.00093
paris garden,0.00093
garrick theatre,0.00093
henrietta street london,0.00092
lancaster place,0.00092
wastdale,0.00092
ravenscourt park,0.00092
waterlow park,0.00092
newington butts,0.00092
euston square station,0.00092
leicester galleries,0.00092
columbia road,0.00091
st james s park station,0.00091
holloway jail,0.00091
dalston junction,0.00091
endell street,0.00091
air street,0.0009
royal hospital road,0.0009
belmarsh,0.0009
chester gate,0.0009
king s cross,0.0009
hospital road,0.0009
spital square,0.00089
great new street,0.00089
southampton st ,0.00089
great turnstile,0.00089
eaton gate,0.00089
maryle,0.00089
hackney hospital,0.00088
marsham street,0.00088
ritz hotel,0.00088
spenlow,0.00087
clerkenwell green,0.00087
old brompton,0.00086
bechstein hall,0.00086
australia house,0.00086
wandsworth prison,0.00086
south molton st ,0.00086
trafal gar square,0.00085
golden square london,0.00085
british island,0.00085
clerkenwell road,0.00085
chiswick gardens,0.00085
throgmorton,0.00085
leicester street,0.00085
st paul s church yard,0.00085
hammersmith odeon,0.00085
lewisham road,0.00085
highbury hill,0.00085
whittington hospital,0.00084
clissold park,0.00084
hammersmith hospital,0.00084
st luke s square,0.00084
almeida theatre,0.00084
golborne road,0.00083
st clement s lane,0.00083
old vic,0.00083
highgate woods,0.00082
lollard s tower,0.00082
portman street,0.00082
tra falgar square,0.00082
victoria line,0.00082
queen consort,0.00082
russell square london,0.00082
iiondon,0.00082
st peter s street,0.00081
st pancras town hall,0.00081
rutland gate,0.00081
corinthia,0.00081
highgate village,0.00081
goswell street,0.00081
manchester street,0.00081
clapham high street,0.0008
harrington gardens,0.0008
chepstow villas,0.0008
british museum library,0.0008
kegent s park,0.0008
new north road,0.0008
moorgate street station,0.0008
kensington gravel pits,0.0008
dyot street,0.00079
bishopsgate,0.00079
chiffinch,0.00079
strand palace hotel,0.00079
holborn bars,0.00079
clerken,0.00078
broadwick,0.00078
elizabethan london,0.00077
london palladium,0.00077
well hall,0.00077
philpot street,0.00077
st clement s danes,0.00077
cricklewood broadway,0.00077
penywern road,0.00076
modern england,0.00076
loughborough road,0.00075
chiswell street,0.00075
winchmore hill,0.00075
roland gardens,0.00075
dorset square,0.00075
bel grave square,0.00075
prince s gardens,0.00074
bermondsey abbey,0.00074
london longmans,0.00074
manchester square london,0.00074
blackfriar s bridge,0.00074
great st helens,0.00073
wellington lodge,0.00073
treadgold,0.00073
essex road,0.00073
beak street,0.00073
white city stadium,0.00073
west norwood,0.00072
praed,0.00072
west hamp,0.00072
snaresbrook,0.00072
st bride s churchyard,0.00072
frankau,0.00072
kennington park road,0.00072
whitechapel gallery,0.00072
st bartholo mew s hospital,0.00072
centre point,0.00071
jubilee gardens,0.00071
sadler s wells,0.0007
south wark bridge,0.0007
marylebone station,0.0007
lillie road,0.0007
royal festival hall,0.0007
london mail,0.0007
wimbledon park,0.00069
lud gate,0.00069
tibbald,0.00069
bessborough gardens,0.00069
palace gardens terrace,0.00069
abchurch lane,0.00068
nile delta,0.00068
white lion street,0.00068
jarndyce,0.00067
friern barnet,0.00067
norton folgate,0.00067
kennington common,0.00067
covent garden opera,0.00066
mare street,0.00066
northcote road,0.00066
cadogan hotel,0.00066
woburn square,0.00066
albermarle street,0.00066
finsbury pavement,0.00066
clapham park,0.00066
new london bridge,0.00066
queen s tower,0.00066
hattou garden,0.00065
chesham place,0.00065
oldroyd,0.00065
belsize road,0.00065
gipsy hill,0.00065
west india dock road,0.00065
philbeach gardens,0.00065
montague place,0.00065
totham,0.00064
inchbald,0.00064
south africa house,0.00064
frognal,0.00063
portland vase,0.00063
grosveuor square,0.00063
parson s green,0.00063
knightsbridge barracks,0.00063
taviton street,0.00063
kingsway hall,0.00063
london labour,0.00062
british library,0.00062
lincoln s inn hall,0.00062
islington high street,0.00062
east heath road,0.00062
st martins lane,0.00061
knightsbridge green,0.00061
west end london,0.00061
camberwell grove,0.00061
faringdon road,0.00061
abbey wood,0.0006
soho square london,0.0006
coburg theatre,0.0006
vestminster hall,0.0006
old jewry,0.0006
vincula,0.0006
lewisham hill,0.0006
temple station,0.0006
barnes bridge,0.0006
tallis street,0.00059
aytoun,0.00059
barking creek,0.00059
hopton street,0.00059
covent gardens,0.00059
fournier street,0.00059
rochester row,0.00059
chalton street,0.00059
north acton,0.00059
birkbeck,0.00059
west bourne grove,0.00059
wliitehall,0.00059
camden market,0.00058
leadenhall market,0.00058
st john s hill,0.00058
tokenhouse yard,0.00058
halkin street,0.00058
st john s wood park,0.00058
grove end road,0.00057
eotherhithe,0.00057
foster lane,0.00057
craven hill gardens,0.00057
norwood junction,0.00057
inner london,0.00057
fitzhardinge street,0.00057
old swan stairs,0.00057
hampstead lane,0.00057
lowndes street,0.00057
crutched friars,0.00057
brixton station,0.00056
karnac,0.00056
boulestin,0.00056
pottery lane,0.00056
gloucester crescent,0.00056
bird cage walk,0.00056
exhibition road,0.00056
rosary gardens,0.00056
queen elizabeth hall,0.00056
goswell street road,0.00056
shadwell basin,0.00055
lots road,0.00055
wandsworth bridge,0.00055
gloucester terrace,0.00055
london bank,0.00055
saint james s square,0.00055
copse hill,0.00055
cazenove,0.00055
upper tulse hill,0.00054
redcliffe gardens,0.00054
leinster gardens,0.00054
garlick hill,0.00054
mansion house station,0.00054
st john street road,0.00054
st john s gate,0.00053
tabard street,0.00053
wormwood scrubs,0.00053
victoria coach station,0.00053
london office,0.00053
maitland park road,0.00053
portland gallery,0.00052
hakluyt,0.00052
charterhouse square,0.00052
greenwich hill,0.00052
paphlagonia,0.00052
london paris,0.00052
chesterfield house,0.00052
canada square,0.00052
monkwell street,0.00052
little newport street,0.00052
portland hospital,0.00052
worple road,0.00052
chiswick park,0.00051
blackhorse road,0.00051
great alie street,0.00051
great dover street,0.00051
maresfield gardens,0.00051
kendal road,0.00051
palmers green,0.00051
supreme being,0.00051
south norwood,0.00051
down street,0.00051
broadcasting house,0.0005
city rd ,0.0005
highbury barn,0.0005
du cane road,0.0005
bohemian london,0.0005
covent garden opera house,0.0005
poplar walk,0.00049
london city mission,0.00049
inner temple lane,0.00049
lud gate hill,0.00049
highgate archway,0.00049
royal garden hotel,0.00049
south audley,0.00049
pycroft,0.00049
pembridge gardens,0.00049
clerkenwcll,0.00049
westminster palace hotel,0.00049
bank of england,0.00048
marshalsea prison,0.00048
st mar tin s lane,0.00048
macfarren,0.00048
muswell hill road,0.00048
mostyn road,0.00048
st sepulchres,0.00048
laurillard,0.00048
oovent garden,0.00048
wandsworth bridge road,0.00048
upper edmonton,0.00048
st john s wood road,0.00047
colville square,0.00047
stratford le bow,0.00047
buckingham palace hotel,0.00047
hackney marshes,0.00047
southwark park road,0.00047
golden hind,0.00047
char ing cross,0.00047
upper belgrave street,0.00046
bloody tower,0.00046
moorgate place,0.00046
inverness terrace,0.00046
voysey,0.00046
west bourne park,0.00046
portpool lane,0.00046
royal albert hall,0.00046
bishopgate,0.00046
queenstown road,0.00046
lewisham way,0.00045
bedfordbury,0.00045
shoreditch high street,0.00045
clareville grove,0.00045
manor park road,0.00045
green wich park,0.00045
whiteleys,0.00045
vapour baths,0.00045
vauxhall road,0.00045
camden passage,0.00045
dulwich park,0.00045
store street,0.00045
coptic street,0.00044
acton green,0.00044
kensington garden,0.00044
maze hill,0.00044
ridgmount gardens,0.00044
devonshire house,0.00044
great guildford street,0.00044
bclgravia,0.00044
queen s gallery,0.00044
montagu place,0.00044
gower street station,0.00043
adelphi theatre,0.00043
balls pond road,0.00043
balham high road,0.00043
st sepulchre s,0.00043
parliament,0.00043
birchin,0.00043
vere street,0.00043
battersea bridge road,0.00043
london station,0.00042
east india house,0.00042
ossulston,0.00042
eltham palace,0.00042
prince consort road,0.00042
redcliffe square,0.00042
queens gate,0.00042
kuyunjik,0.00042
cumberland terrace,0.00042
tumham green,0.00042
great winchester street,0.00041
paddington canal,0.00041
hampstead garden,0.00041
toynbee hall,0.00041
sobo square,0.00041
lord southampton,0.00041
cainberwell,0.00041
south lambeth,0.00041
lmdon,0.00041
ilolborn,0.00041
grand signor,0.00041
west minster bridge road,0.00041
archer street,0.00041
south hamp,0.00041
south wark street,0.00041
kentish town road,0.0004
upper wimpole street,0.0004
bagnigge,0.0004
endsleigh gardens,0.0004
maclise,0.0004
tenterden street,0.0004
broadwick street,0.00039
blomfield road,0.00039
marylebone street,0.00039
victoria embankment,0.00039
great scotland yard,0.00039
drayton gardens,0.00039
carter lane london,0.00039
sotheran,0.00039
westminister,0.00039
well hall road,0.00039
lambetb,0.00038
hammersmith palais,0.00038
upper st martin s lane,0.00038
jennyn street,0.00038
co vent garden,0.00038
ranelagh gardens,0.00038
ball s pond,0.00038
lonuon,0.00038
london season,0.00038
mitre square,0.00038
prince albert road,0.00038
guildhall yard,0.00038
oamberwell,0.00038
middle tem,0.00038
lansdowne house,0.00037
merton park,0.00037
park village east,0.00037
crosby place,0.00037
beckton road,0.00037
jewin,0.00037
queen anne s gate,0.00037
st george s square,0.00037
blechynden,0.00037
umfreville,0.00037
marylehone,0.00037
loiidoii,0.00037
cornliill,0.00037
arbour square,0.00036
st dunstan in the east,0.00036
st mary at hill,0.00036
crosby hall,0.00036
moor elds,0.00036
