text_string,occurs_100k
turnpike lane,0.00056
sackvilles,0.00056
montagu place,0.00055
kilburn park,0.00055
newington green,0.00055
dean s yard,0.00055
marylebone gardens,0.00055
munster road,0.00055
tavistock place,0.00055
london office,0.00054
waltheof,0.00054
charing cross hospital,0.00054
rathbone place,0.00054
southwark street,0.00054
dalston lane,0.00054
ranelagh gardens,0.00053
upper berkeley,0.00053
south wark bridge,0.00053
lordship lane,0.00053
east heath road,0.00053
bedfordbury,0.00053
convent garden,0.00053
colney hatch,0.00053
ball s pond,0.00052
hammersmith palais,0.00052
white cross street,0.00052
grosvenor gardens london,0.00052
queen square london,0.00052
roseberry gardens,0.00052
brettingham,0.00052
tavistock st ,0.00052
london world,0.00052
hornsey park,0.00052
lane london,0.00051
crutched friars,0.00051
st clement s danes,0.00051
brompton park,0.00051
ely place,0.00051
london victoria,0.00051
paris garden,0.0005
brixton prison,0.0005
wanstead park,0.0005
finsbury fields,0.0005
dering street,0.0005
cam den town,0.0005
childeric,0.0005
malbrook,0.00049
parliament,0.00049
crystal palace park,0.00049
lcndon,0.00049
great st helens,0.00049
golders green road,0.00049
nelson column,0.00049
ravenscourt park,0.00049
london house yard,0.00049
angel court,0.00048
queenstown road,0.00048
bird cage walk,0.00048
thurloe place,0.00048
stamford st ,0.00048
upper norwood,0.00048
london england,0.00048
great port land street,0.00048
inverness terrace,0.00048
highgate village,0.00048
commercial road,0.00048
supreme being,0.00048
cremorne gardens,0.00047
portland road station,0.00047
henrietta street london,0.00047
london planetarium,0.00047
london necropolis,0.00047
old church street,0.00047
tumham green,0.00047
golborne road,0.00047
fitzhardinge street,0.00047
char ing cross,0.00047
great peter street,0.00046
tudor london,0.00046
kennington lane,0.00046
vauxhall park,0.00046
mattock lane,0.00046
inner hall,0.00046
marshalsea prison,0.00046
stepney green,0.00046
railton road,0.00046
old burlington street,0.00046
bloomsbury place,0.00045
kensington palace hotel,0.00045
saint james s square,0.00045
st pancras church,0.00045
haematology,0.00045
west bourne grove,0.00045
new river head,0.00045
british states,0.00045
bank of england,0.00045
pitfield street,0.00045
coptic street,0.00045
goswell street,0.00045
bryanston street,0.00044
denbigh road,0.00044
shirland road,0.00044
venctia,0.00044
langbourne,0.00044
chepstow road,0.00044
denbigh street,0.00044
philbeach gardens,0.00044
onslow gardens,0.00044
sobell,0.00044
ruskin park,0.00044
belsize road,0.00044
south woodford,0.00044
queen s gallery,0.00044
manchester square london,0.00044
crosby place,0.00044
finsbury pavement,0.00043
bloomsbury square london,0.00043
hackney road,0.00043
leinster gardens,0.00043
marylebone park,0.00043
parsons green,0.00043
st james s hotel,0.00043
bunhill fields,0.00043
wimbledon park,0.00043
londbn,0.00043
portsoken,0.00043
denmark street,0.00043
greenwich hill,0.00043
norbury park,0.00042
st edmund the king,0.00042
palace gate,0.00042
hanbury street,0.00042
south africa house,0.00042
arlingford,0.00042
ludoate hill,0.00042
london street,0.00042
portland vase,0.00042
notre dame de france,0.00042
dowgate,0.00042
highbury new park,0.00042
hackney marshes,0.00042
lancaster place,0.00042
winchmore hill,0.00042
willesden junction,0.00042
russell hotel,0.00041
leadenhall market,0.00041
nassington road,0.00041
malet street,0.00041
thurlow park road,0.00041
carleton house,0.00041
change alley,0.00041
coleherne road,0.00041
st martin s street,0.00041
great college street,0.00041
the city of london,0.00041
south quay,0.0004
brompton rd,0.0004
london basin,0.0004
albe marle street,0.0004
london bridge terminus,0.0004
ennismore,0.0004
lord spencer,0.00039
prince s gardens,0.00039
giltspur street,0.00039
st bartholo mew s hospital,0.00039
upper clapton,0.00039
pissarro,0.00039
lyric hammersmith,0.00039
friern barnet,0.00039
victoria palace,0.00039
lcadenhall street,0.00038
torriano avenue,0.00038
kingly street,0.00038
fortess road,0.00038
coldbath fields,0.00038
copthall avenue,0.00038
great swan alley,0.00038
norwood junction,0.00038
royal court theatre,0.00038
west of london,0.00038
holborn bars,0.00038
wardour,0.00038
camherwell,0.00038
st george the martyr,0.00038
burlington gardens,0.00038
parlia ment square,0.00038
winchilsea,0.00037
cowley street,0.00037
bechstein hall,0.00037
strand palace hotel,0.00037
st mary at hill,0.00037
prince consort road,0.00037
green wich park,0.00037
drummond street,0.00037
cornhiil,0.00036
tachbrook street,0.00036
cazenove,0.00036
choumert road,0.00036
saffron hill,0.00036
kentish cherry,0.00036
barkston gardens,0.00036
cranbourne alley,0.00036
arbour square,0.00036
